Date,High,Low,Open,Close,Volume,Adj Close
2018-10-23,5350,5350,5350,5350,20000,5350
2018-10-24,5350,5350,5350,5350,0,5350
2018-10-25,5350,5350,5350,5350,0,5350
2018-10-26,5350,5350,5350,5350,0,5350
2018-10-29,5350,5350,5350,5350,0,5350
2018-10-30,5350,5350,5350,5350,0,5350
2018-10-31,5350,5350,5350,5350,0,5350
2018-11-01,5350,5350,5350,5350,0,5350
2018-11-02,5350,5350,5350,5350,0,5350
2018-11-05,5350,5350,5350,5350,0,5350
2018-11-06,5350,5350,5350,5350,0,5350
2018-11-07,5350,5350,5350,5350,0,5350
2018-11-08,5350,5350,5350,5350,0,5350
2018-11-09,5350,5350,5350,5350,0,5350
2018-11-12,5350,5350,5350,5350,0,5350
2018-11-13,5350,5350,5350,5350,0,5350
2018-11-14,4700,4280,4400,4280,22500,4280
2018-11-15,4690,4010,4280,4010,10500,4010
2018-11-16,4250,4010,4010,4250,300,4250
2018-11-19,4100,4000,4100,4000,1800,4000
2018-11-20,4000,4000,4000,4000,0,4000
2018-11-21,4000,4000,4000,4000,0,4000
2018-11-22,4000,4000,4000,4000,0,4000
2018-11-23,4300,4300,4300,4300,100,4300
2018-11-26,4300,4200,4300,4200,200,4200
2018-11-27,4200,4000,4200,4000,300,4000
2018-11-28,3900,3900,3900,3900,200,3900
2018-11-29,3900,3900,3900,3900,0,3900
2018-11-30,3850,3850,3850,3850,700,3850
2018-12-03,4250,3850,3850,4250,1000,4250
2018-12-04,4200,3850,4200,4100,400,4100
2018-12-05,4010,4000,4000,4010,1000,4010
2018-12-06,4010,4010,4010,4010,0,4010
2018-12-07,4010,4010,4010,4010,0,4010
2018-12-10,4010,4010,4010,4010,0,4010
2018-12-11,3810,3810,3810,3810,2500,3810
2018-12-12,3810,3810,3810,3810,200,3810
2018-12-13,3970,3910,3910,3970,200,3970
2018-12-14,3970,3970,3970,3970,100,3970
2018-12-17,3970,3970,3970,3970,0,3970
2018-12-18,3970,3970,3970,3970,0,3970
2018-12-19,3970,3970,3970,3970,0,3970
2018-12-20,3970,3970,3970,3970,0,3970
2018-12-21,3970,3970,3970,3970,0,3970
2018-12-24,3970,3970,3970,3970,0,3970
2018-12-25,3970,3970,3970,3970,0,3970
2018-12-26,3720,3720,3720,3720,100,3720
2018-12-27,4650,4390,4650,4390,2300,4390
2018-12-28,4390,4390,4390,4390,0,4390
2018-12-31,4390,4390,4390,4390,0,4390
2019-01-01,4390,4390,4390,4390,0,4390
2019-01-02,4390,4390,4390,4390,0,4390
2019-01-03,4390,4390,4390,4390,0,4390
2019-01-04,4390,4390,4390,4390,0,4390
2019-01-07,4390,4390,4390,4390,0,4390
2019-01-08,3620,3620,3620,3620,100,3620
2019-01-09,3630,3630,3630,3630,2100,3630
2019-01-10,3630,3630,3630,3630,0,3630
2019-01-11,3630,3630,3630,3630,0,3630
2019-01-14,3630,3630,3630,3630,0,3630
2019-01-15,3630,3630,3630,3630,0,3630
2019-01-16,3630,3630,3630,3630,0,3630
2019-01-17,3630,3630,3630,3630,0,3630
2019-01-18,4390,4390,4390,4390,100,4390
2019-01-21,4390,4390,4390,4390,0,4390
2019-01-22,4390,4390,4390,4390,0,4390
2019-01-23,4390,4390,4390,4390,0,4390
2019-01-24,4390,4390,4390,4390,0,4390
2019-01-25,4390,4390,4390,4390,0,4390
2019-01-28,4390,4390,4390,4390,0,4390
2019-01-29,4390,4390,4390,4390,0,4390
2019-01-30,4390,4390,4390,4390,0,4390
2019-01-31,4390,4390,4390,4390,0,4390
2019-02-01,4390,4390,4390,4390,0,4390
2019-02-04,4390,4390,4390,4390,0,4390
2019-02-05,4390,4390,4390,4390,0,4390
2019-02-06,4390,4390,4390,4390,0,4390
2019-02-07,4390,4390,4390,4390,0,4390
2019-02-08,4390,4390,4390,4390,0,4390
2019-02-11,4390,4390,4390,4390,0,4390
2019-02-12,4390,4390,4390,4390,0,4390
2019-02-13,4390,4390,4390,4390,0,4390
2019-02-14,4390,4390,4390,4390,0,4390
2019-02-15,4390,4390,4390,4390,0,4390
2019-02-18,4390,4390,4390,4390,0,4390
2019-02-19,4390,4390,4390,4390,0,4390
2019-02-20,4390,4390,4390,4390,0,4390
2019-02-21,4390,4390,4390,4390,0,4390
2019-02-22,4390,4390,4390,4390,0,4390
2019-02-25,4390,4390,4390,4390,0,4390
2019-02-26,4390,4390,4390,4390,0,4390
2019-02-27,4390,4390,4390,4390,0,4390
2019-02-28,4390,4390,4390,4390,0,4390
2019-03-01,4400,4100,4400,4100,200,4100
2019-03-04,4100,4100,4100,4100,0,4100
2019-03-05,4100,4100,4100,4100,0,4100
2019-03-06,4100,4100,4100,4100,200,4100
2019-03-07,4100,4100,4100,4100,0,4100
2019-03-08,4100,4100,4100,4100,0,4100
2019-03-11,4100,4100,4100,4100,0,4100
2019-03-12,4100,4100,4100,4100,0,4100
2019-03-13,4100,4100,4100,4100,0,4100
2019-03-14,4100,4100,4100,4100,0,4100
2019-03-15,4100,4100,4100,4100,0,4100
2019-03-18,4100,4100,4100,4100,0,4100
2019-03-19,4100,4100,4100,4100,0,4100
2019-03-20,4100,4100,4100,4100,0,4100
2019-03-21,4100,4100,4100,4100,0,4100
2019-03-22,4100,4100,4100,4100,0,4100
2019-03-25,4100,4100,4100,4100,0,4100
2019-03-26,4100,4100,4100,4100,0,4100
2019-03-27,4100,4100,4100,4100,0,4100
2019-03-28,4100,4100,4100,4100,0,4100
2019-03-29,4100,4100,4100,4100,0,4100
2019-04-01,4100,4100,4100,4100,0,4100
2019-04-02,4100,4100,4100,4100,0,4100
2019-04-03,4100,4100,4100,4100,0,4100
2019-04-04,5000,4600,4600,5000,14000,5000
2019-04-05,5500,5450,5500,5450,200,5450
2019-04-08,5900,5875,5900,5875,200,5875
2019-04-09,7050,6900,7050,6900,700,6900
2019-04-10,8275,6700,6700,6900,1000,6900
2019-04-11,6900,6900,6900,6900,400,6900
2019-04-12,6900,6900,6900,6900,0,6900
2019-04-15,7500,7500,7500,7500,100,7500
2019-04-16,7500,7500,7500,7500,0,7500
2019-04-17,7500,7500,7500,7500,0,7500
2019-04-18,7500,7500,7500,7500,0,7500
2019-04-19,7500,7500,7500,7500,0,7500
2019-04-22,7500,7500,7500,7500,0,7500
2019-04-23,7150,7150,7150,7150,100,7150
2019-04-24,7150,7150,7150,7150,0,7150
2019-04-25,7150,7150,7150,7150,0,7150
2019-04-26,7150,7150,7150,7150,0,7150
2019-04-29,7150,7150,7150,7150,0,7150
2019-04-30,7150,7150,7150,7150,0,7150
2019-05-01,7150,7150,7150,7150,0,7150
2019-05-02,7150,7150,7150,7150,0,7150
2019-05-03,7150,7150,7150,7150,0,7150
2019-05-06,7150,7000,7000,7150,13800,7150
2019-05-07,7150,7150,7150,7150,0,7150
2019-05-08,7150,7150,7150,7150,0,7150
2019-05-09,7150,7150,7150,7150,0,7150
2019-05-10,7150,7150,7150,7150,17400,7150
2019-05-13,7500,5725,7500,5725,20300,5725
2019-05-14,5725,4600,5725,4600,2900,4600
2019-05-15,4180,3600,3600,4130,43600,4130
2019-05-16,4150,3450,3450,4090,4200,4090
2019-05-17,4440,4130,4130,4440,1000,4440
2019-05-20,5500,4400,4400,5500,4800,5500
2019-05-21,6600,5500,5500,5600,41000,5600
2019-05-22,5600,5600,5600,5600,0,5600
2019-05-23,5600,4600,5600,4600,200,4600
2019-05-24,4800,3750,4600,3750,6200,3750
2019-05-27,3750,3750,3750,3750,0,3750
2019-05-28,3770,3770,3770,3770,100,3770
2019-05-29,3770,3770,3770,3770,0,3770
2019-05-30,3770,3770,3770,3770,0,3770
2019-05-31,3790,3790,3790,3790,100,3790
2019-06-03,3790,3790,3790,3790,0,3790
2019-06-04,3790,3790,3790,3790,0,3790
2019-06-05,3790,3790,3790,3790,0,3790
2019-06-06,3790,3790,3790,3790,0,3790
2019-06-07,3790,3790,3790,3790,0,3790
2019-06-10,3790,3790,3790,3790,0,3790
2019-06-11,3800,3790,3800,3790,40800,3790
2019-06-12,3790,3790,3790,3790,0,3790
2019-06-13,3800,3800,3800,3800,100,3800
2019-06-14,3800,3800,3800,3800,0,3800
2019-06-17,3820,3820,3820,3820,200,3820
2019-06-18,4750,3820,3820,4750,15300,4750
2019-06-19,5850,4850,4850,5825,1900,5825
2019-06-20,6975,5800,5800,6675,3200,6675
2019-06-21,6775,6725,6775,6725,200,6725
2019-06-24,6650,6650,6650,6650,800,6650
2019-06-25,6800,6600,6600,6775,1000,6775
2019-06-26,6775,6775,6775,6775,0,6775
2019-06-27,6775,6775,6775,6775,100,6775
2019-06-28,6875,6775,6875,6875,1200,6875
2019-07-01,6875,6875,6875,6875,0,6875
2019-07-02,6875,6875,6875,6875,0,6875
2019-07-03,6875,6875,6875,6875,100,6875
2019-07-04,6875,6875,6875,6875,0,6875
2019-07-05,6875,6875,6875,6875,0,6875
2019-07-08,6875,6875,6875,6875,100,6875
2019-07-09,6850,6850,6850,6850,200,6850
2019-07-10,6900,6900,6900,6900,100,6900
2019-07-11,6900,6900,6900,6900,0,6900
2019-07-12,6900,6900,6900,6900,0,6900
2019-07-15,6900,6900,6900,6900,0,6900
2019-07-16,6900,6900,6900,6900,0,6900
2019-07-17,6900,6900,6900,6900,0,6900
2019-07-18,6900,6900,6900,6900,0,6900
2019-07-19,6900,6900,6900,6900,0,6900
2019-07-22,6900,6900,6900,6900,0,6900
2019-07-23,6900,6900,6900,6900,0,6900
2019-07-24,6900,6900,6900,6900,0,6900
2019-07-25,6900,6900,6900,6900,0,6900
2019-07-26,6900,6900,6900,6900,0,6900
2019-07-29,6900,6900,6900,6900,0,6900
2019-07-30,6900,6900,6900,6900,0,6900
2019-07-31,6900,6900,6900,6900,0,6900
2019-08-01,6900,6900,6900,6900,0,6900
2019-08-02,6900,6900,6900,6900,0,6900
2019-08-05,6800,6800,6800,6800,100,6800
2019-08-06,6775,6775,6775,6775,100,6775
2019-08-07,6775,6775,6775,6775,0,6775
2019-08-08,6775,6775,6775,6775,0,6775
2019-08-09,6775,6775,6775,6775,0,6775
2019-08-12,6775,6775,6775,6775,0,6775
2019-08-13,6775,6775,6775,6775,0,6775
2019-08-14,6775,6775,6775,6775,0,6775
2019-08-15,6775,6775,6775,6775,0,6775
2019-08-16,6775,6775,6775,6775,0,6775
2019-08-19,6775,6775,6775,6775,0,6775
2019-08-20,6775,6775,6775,6775,0,6775
2019-08-21,6775,6775,6775,6775,0,6775
2019-08-22,6775,6775,6775,6775,0,6775
2019-08-23,6700,6700,6700,6700,5500,6700
