Date,AALI.JK,ACES.JK,ADHI.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,ASRI.JK,AUTO.JK,BKSL.JK,BMTR.JK,BRIS.JK,BRPT.JK,BSDE.JK,BTPS.JK,BWPT.JK,CLEO.JK,CPIN.JK,CTRA.JK,DMAS.JK,ERAA.JK,EXCL.JK,GIAA.JK,GMFI.JK,HRUM.JK,ICBP.JK,INCO.JK,INDF.JK,INDR.JK,INDY.JK,INTP.JK,ISAT.JK,ITMG.JK,JPFA.JK,JSMR.JK,KAEF.JK,KLBF.JK,LINK.JK,LPKR.JK,LPPF.JK,LSIP.JK,MAPI.JK,MIKA.JK,MNCN.JK,MPMX.JK,MYOR.JK,MYRX.JK,PPRO.JK,PTBA.JK,PTPP.JK,PWON.JK,SCMA.JK,SIDO.JK,SILO.JK,SIMP.JK,SMGR.JK,SMRA.JK,TARA.JK,TCPI.JK,TINS.JK,TLKM.JK,TOPS.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK,WOOD.JK,WSBP.JK,WTON.JK,ZINC.JK
2007-11-21,13295.9892578125,47.86549377441406,886.3981323242188,,,,258.36767578125,,147.2861328125,498.3333435058594,1003.8790893554688,,260.74581909179693,,,,,,300.4979248046875,,,1748.887939453125,,,,925.23388671875,,1792.03369140625,570.1438598632812,,5538.5009765625,6960.0400390625,,75.80301666259766,1461.7869873046875,,146.76710510253906,,,,1118.4962158203123,32.063419342041016,,656.1802368164062,,,19.4192008972168,,310.86444091796875,,100.50711822509766,3.2365198135375977,,,,4029.121826171875,225.4490966796875,,,222.78887939453125,,,,6956.03466796875,4620.32861328125,383.9345703125,,,,
2007-11-22,13295.9892578125,47.86549377441406,866.7033081054688,,,,251.6276397705078,,147.2861328125,488.3666687011719,959.8493041992188,,247.790283203125,,,,,,296.0786437988281,,,1730.9486083984375,,,,925.23388671875,7353.1083984375,1792.03369140625,570.1438598632812,,5359.83984375,7257.1142578125,,74.8311767578125,1469.7342529296875,,146.76710510253906,,459.9692687988281,137969.25,1112.9591064453123,31.63012504577637,,648.3685302734375,,,19.026899337768555,,315.52734375,,77.3130111694336,4.558478355407715,,,,4207.40234375,227.44419860839844,,,216.76849365234372,,,,6859.42822265625,4731.216796875,391.318115234375,,,,
2007-11-23,13766.404296875,48.42861938476562,879.8356323242188,,,,260.61434936523443,,147.2861328125,508.2999877929688,924.6254272460938,,254.2685089111328,,,,,,287.24041748046875,,,1721.9833984375,,,,943.9256591796876,,1828.236083984375,570.1438598632812,,5216.91015625,7469.3115234375,,74.8311767578125,1469.7342529296875,,145.57386779785156,,449.0823669433594,137969.25,1112.9591064453123,31.196840286254886,,663.9920043945312,,,19.223100662231445,,320.1904296875,,77.3130111694336,4.558478355407715,,,,4207.40234375,223.4539794921875,,,216.76849365234372,,,,6666.20556640625,4805.14208984375,398.7017211914063,,,,
2007-11-26,14738.509765625,47.86549377441406,892.9603271484375,,,,275.2177734375,,147.2861328125,548.1666870117189,959.8493041992188,,248.84593200683597,,,,,,296.0786437988281,,,1766.8271484375,,,,990.6544189453124,,1918.742919921875,578.915283203125,,5252.64208984375,7299.5537109375,,74.8311767578125,1557.121337890625,,144.38064575195312,,,,1168.330322265625,32.063419342041016,,656.1802368164062,,,19.61540031433105,,341.95086669921875,,67.00461578369139,3.2365198135375977,,,,4207.40234375,219.4636993408203,,,241.85682678222656,,,,6956.03466796875,4768.1787109375,398.7017211914063,,,,
2007-11-27,15083.4716796875,47.86549377441406,892.9603271484375,,,,273.53271484375,,147.2861328125,558.1333618164061,942.2374267578124,,239.7139892578125,,,,,,300.4979248046875,,,1775.79248046875,,,,971.962890625,7431.75146484375,1882.5400390625,605.2296752929688,,5395.572265625,7172.23583984375,,74.8311767578125,1541.235107421875,,144.38064575195312,,457.24737548828125,137969.25,1173.867431640625,30.76354789733887,,663.9920043945312,,,19.4192008972168,,352.8311767578125,,100.50711822509766,4.558478355407715,,,,4136.08935546875,217.4685821533203,,,239.34860229492188,,,,7084.82275390625,4768.1787109375,406.08447265625,,,,
2007-11-28,14926.6923828125,47.86549377441406,906.0926513671876,,,,279.1494140625,,148.43682861328125,568.0999755859375,951.04345703125,,260.26089477539057,,,,,,300.4979248046875,,,1775.79248046875,,,,953.2713012695312,7353.1083984375,1846.33740234375,578.915283203125,,5395.572265625,7087.357421875,,75.80301666259766,1533.2877197265625,,143.18739318847656,,457.24737548828125,137969.25,1162.793212890625,31.63012504577637,,695.238525390625,,,20.007699966430664,,366.820068359375,,83.3261489868164,4.102630615234375,,,,4207.40234375,219.4636993408203,,,259.9208374023437,,,,7052.61572265625,4694.25341796875,398.7017211914063,,,,
2007-11-29,14989.3466796875,47.86549377441406,906.0926513671876,,,,289.8211669921875,,149.58753967285156,607.9666748046875,937.2611694335938,,276.2418212890625,,,,,,296.0786437988281,,,1802.7059326171875,,,,971.962890625,7353.1083984375,1882.5400390625,578.915283203125,,5609.96484375,7214.67529296875,,75.80301666259766,1533.2877197265625,,143.18739318847656,,457.24737548828125,137969.25,1157.2559814453125,30.76354789733887,,703.0502319335938,,,20.007699966430664,,366.820068359375,,83.3261489868164,4.102630615234375,,,,4314.369140625,219.4636993408203,,,259.4189453125,,,,7181.4443359375,4911.71923828125,406.08447265625,,,,
2007-11-30,15961.5185546875,47.86549377441406,899.5303344726562,,,,280.83450317382807,,150.73828125,588.0333251953125,955.11376953125,,271.67584228515625,,,,,,287.24041748046875,,,1726.4661865234375,,,,943.9256591796876,7412.091796875,1828.236083984375,570.1438598632812,,5502.76904296875,7044.91845703125,,76.77485656738281,1533.2877197265625,,145.57386779785156,,457.24737548828125,137969.25,1162.793212890625,30.33025932312012,,695.238525390625,,,13.534600257873535,,376.14593505859375,,83.3261489868164,4.102630615234375,,,,4243.0576171875,215.4734649658203,,,250.88888549804688,,,,7245.8583984375,4986.7060546875,398.7017211914063,,,,
2007-12-03,16933.619140625,47.86549377441406,906.0926513671876,,,,301.0545654296875,,149.58753967285156,667.7666625976562,955.11376953125,,260.26089477539057,,,,,,296.0786437988281,,,1748.887939453125,,,,934.5796508789062,7431.75146484375,1810.1348876953125,587.686767578125,,5502.76904296875,7129.79736328125,,77.7466812133789,1533.2877197265625,,145.57386779785156,,457.24737548828125,137969.25,1140.644775390625,30.33025932312012,,695.238525390625,,,14.515399932861328,,373.0373229980469,,83.3261489868164,4.102630615234375,,,,4171.74658203125,215.4734649658203,,,278.98883056640625,,,,7213.6533203125,4836.73095703125,406.08447265625,,,,
2007-12-04,16996.341796875,47.86549377441406,919.2249755859376,,,,308.9179382324219,,150.73828125,677.7333374023438,937.2611694335938,,251.1289367675781,,,,,,335.8504333496094,,,1748.887939453125,,,,943.9256591796876,7431.75146484375,1828.236083984375,587.686767578125,,5467.03564453125,7214.67529296875,,77.7466812133789,1565.068603515625,,146.76710510253906,,462.6911926269531,137969.25,1146.1817626953125,30.33025932312012,,710.8619384765625,,,15.103799819946287,,388.58056640625,,83.3261489868164,3.965876340866089,,,,4100.43359375,213.47833251953125,,,292.0348815917969,,,,7117.03076171875,4911.71923828125,428.23516845703125,,,,
2007-12-05,16525.92578125,48.42861938476562,938.927490234375,,,,299.9311828613281,,150.73828125,667.7666625976562,946.1875,,241.9969787597656,,,,,,344.68878173828125,,,1766.8271484375,,,,981.3086547851562,7443.5478515625,1900.6414794921875,587.686767578125,,5895.82373046875,7639.068359375,,77.7466812133789,1612.73583984375,,149.153564453125,,464.149169921875,137969.25,1146.1817626953125,30.33025932312012,,703.0502319335938,,,15.300000190734865,,382.3632507324219,,83.3261489868164,4.330554485321045,,,,4207.40234375,213.47833251953125,,,292.536865234375,,,,7052.61572265625,5099.18994140625,428.23516845703125,,,,
2007-12-06,16463.203125,48.42861938476562,952.0597534179688,,,,297.122802734375,,149.58753967285156,677.7333374023438,955.11376953125,,276.2418212890625,,,,,,357.9454040527344,,,1775.79248046875,,,,1009.3460693359376,7463.2080078125,1954.9454345703125,578.915283203125,,5645.69775390625,7766.3857421875,,76.77485656738281,1608.7620849609375,,152.73324584960938,,464.149169921875,137969.25,1146.1817626953125,29.89697074890137,,703.0502319335938,,,14.515399932861328,,380.80889892578125,,83.3261489868164,4.421723365783691,,,,4207.40234375,217.4685821533203,,,300.0630187988281,,,,7117.03076171875,5136.68310546875,420.8516540527344,,,,
2007-12-07,15992.8447265625,47.86549377441406,938.927490234375,,,,301.6161804199219,,149.58753967285156,687.7000122070312,955.11376953125,,273.95883178710943,,,,,,362.3645935058594,,,1820.63623046875,,,,962.6171264648438,7471.072265625,1864.438720703125,587.686767578125,,5717.162109375,7936.14306640625,,76.77485656738281,1569.0421142578125,,157.50616455078125,,466.8958435058594,137969.25,1146.1817626953125,30.76354789733887,,703.0502319335938,,,14.515399932861328,,376.14593505859375,,83.3261489868164,4.102630615234375,,,,4136.08935546875,237.4198303222656,,,293.0388488769531,,,,7084.82275390625,5099.18994140625,420.8516540527344,,,,
2007-12-10,16181.0302734375,47.86549377441406,925.7948608398438,,,,320.1512451171875,,151.88894653320312,697.6666870117188,955.11376953125,,271.67584228515625,,,,,,357.9454040527344,,,1838.575439453125,,,,981.3086547851562,7416.0234375,1900.6414794921875,587.686767578125,,5574.2333984375,7766.3857421875,,75.80301666259766,1541.235107421875,,152.73324584960938,,464.149169921875,,1129.570556640625,30.33025932312012,,687.4269409179688,,,14.319199562072756,,369.9287109375,,71.47152709960938,4.102630615234375,,,,4136.08935546875,235.42469787597656,,,287.5188903808594,,,,7052.61572265625,4986.7060546875,406.08447265625,,,,
2007-12-11,16212.3564453125,47.30237579345703,938.927490234375,,,,311.7261657714844,,149.58753967285156,767.433349609375,937.2611694335938,,273.95883178710943,,,,,,393.2978820800781,,,2062.794189453125,,,,1009.3460693359376,7589.03759765625,1954.9454345703125,596.4581909179688,,5502.76904296875,7681.5078125,,77.7466812133789,1549.174072265625,,153.9264678955078,,464.149169921875,137969.25,1135.107666015625,30.33025932312012,,687.4269409179688,,,14.319199562072756,,376.14593505859375,,83.3261489868164,4.512894153594972,,,,4136.08935546875,243.4052276611328,,,291.0310363769531,,,,6956.03466796875,5061.69580078125,420.8516540527344,,,,
2007-12-12,16181.0302734375,47.30237579345703,938.927490234375,,,,318.4662170410156,,149.58753967285156,747.5,937.2611694335938,,262.5438842773437,,,,,,388.87872314453125,,,2421.544189453125,,,,990.6544189453124,7589.03759765625,1918.742919921875,605.2296752929688,,5645.69775390625,7723.9462890625,,77.7466812133789,1549.174072265625,,149.153564453125,,464.149169921875,137969.25,1129.570556640625,29.89697074890137,,679.615234375,,,14.12310028076172,,371.4830322265625,,83.3261489868164,4.512894153594972,,,,4064.7783203125,239.4149169921875,,,288.52276611328125,,,,6891.6279296875,4986.7060546875,435.61798095703125,,,,
2007-12-13,16181.0302734375,47.30237579345703,912.6627197265624,,,,308.3562316894531,,149.58753967285156,717.5999755859375,919.4085083007812,,253.41192626953125,,,,,,366.7837524414063,,,2219.747314453125,,,,971.962890625,7549.71533203125,1882.5400390625,605.2296752929688,,5502.76904296875,7681.5078125,,76.77485656738281,1541.235107421875,,152.73324584960938,,461.4025573730469,137969.25,1129.570556640625,29.463680267333984,,671.8035888671875,,,13.730799674987793,,365.2657470703125,,108.3236312866211,4.284968852996826,,,,3957.81005859375,235.42469787597656,,,281.4971008300781,,,,6795.02099609375,4986.7060546875,428.23516845703125,,,,
2007-12-14,16024.181640625,47.86549377441406,912.6627197265624,,,,308.3562316894531,,144.98500061035156,697.6666870117188,919.4085083007812,,251.1289367675781,,,,,,362.3645935058594,,,2219.747314453125,,,,953.2713012695312,,1846.33740234375,605.2296752929688,,5609.96484375,7639.068359375,,75.80301666259766,1533.2877197265625,,149.153564453125,,,,1118.4962158203123,29.030391693115234,,663.9920043945312,,,13.534600257873535,,368.37432861328125,,113.90819549560548,4.284968852996826,,,,3957.81005859375,233.4295959472656,,,280.99514770507807,,,,6891.6279296875,4949.2138671875,435.61798095703125,,,,
2007-12-17,15271.5888671875,46.73923873901367,886.3981323242188,,,,298.24627685546875,,149.58753967285156,697.6666870117188,910.4822387695312,,251.1289367675781,,,,,,353.52630615234375,,,2017.9505615234373,,,,915.8881225585938,7471.072265625,1773.9320068359375,596.4581909179688,,5609.96484375,7426.87060546875,,74.8311767578125,1517.4014892578125,,145.57386779785156,,458.65673828125,137969.25,1101.8848876953123,25.99736595153809,,663.9920043945312,,,13.14229965209961,,352.8311767578125,,108.3236312866211,4.284968852996826,,,,3779.530517578125,227.44419860839844,,,268.952880859375,,,,6795.02099609375,4949.2138671875,413.46807861328125,,,,
2007-12-18,15083.4716796875,46.17612075805664,886.3981323242188,,,,289.2594909667969,162.97154235839844,147.2861328125,697.6666870117188,910.4822387695312,,257.97793579101557,,,,,,353.52630615234375,,,2017.9505615234373,,,,915.8881225585938,,1773.9320068359375,570.1438598632812,,5502.76904296875,7087.357421875,7501.66015625,72.88750457763672,1517.4014892578125,,143.18739318847656,,,,1107.4219970703123,28.59710121154785,,640.556884765625,,,13.534600257873535,,360.6027221679688,,72.15882110595703,4.284968852996826,,,,3743.87451171875,229.43934631347656,,,266.44467163085943,,,,6601.7978515625,4836.73095703125,420.8516540527344,,,,
2007-12-19,15334.3125,46.17612075805664,879.8356323242188,,,,293.1911926269531,173.9583740234375,147.2861328125,687.7000122070312,919.4085083007812,,248.84593200683597,,,,,,353.52630615234375,,,1995.5283203125,,,,915.8881225585938,7384.56689453125,1773.9320068359375,578.915283203125,,5502.76904296875,7214.67529296875,7272.015625,72.88750457763672,1517.4014892578125,,145.57386779785156,,458.65673828125,137969.25,1101.8848876953123,27.73052215576172,,640.556884765625,,,13.534600257873535,,357.49407958984375,,72.15882110595703,4.512894153594972,,,,3922.154296875,229.43934631347656,,,259.4189453125,,,,6956.03466796875,4911.71923828125,420.8516540527344,,,,
2007-12-26,16463.203125,46.17612075805664,886.3981323242188,,,,295.4378662109375,183.11410522460938,147.2861328125,687.7000122070312,928.3348388671876,,253.41192626953125,,,,,,375.6221618652344,,,1995.5283203125,,,,962.6171264648438,,1864.438720703125,605.2296752929688,,5574.2333984375,7341.99365234375,7099.783203125,72.88750457763672,1525.340576171875,,147.96034240722656,,460.0300598144531,,1135.107666015625,29.030391693115234,,632.7452392578125,,,13.338500022888185,,359.0484924316406,,93.80657958984376,4.284968852996826,,,,3993.466064453125,233.4295959472656,,,280.99514770507807,,,,7084.82275390625,5061.69580078125,413.46807861328125,,,,
2007-12-27,17341.24609375,46.17612075805664,892.9603271484375,,,,301.0545654296875,187.69195556640625,146.1356658935547,677.7333374023438,937.2611694335938,,260.26089477539057,,,,,,384.46044921875,,,1928.2628173828125,,,,953.2713012695312,7581.17236328125,1846.33740234375,631.5440063476562,,5574.2333984375,7384.4326171875,7272.015625,75.80301666259766,1533.2877197265625,,147.96034240722656,,466.8958435058594,137969.25,1173.867431640625,29.030391693115234,,632.7452392578125,,,12.946100234985352,,373.0373229980469,,81.608154296875,4.512894153594972,,,,4029.121826171875,229.43934631347656,,,289.0247497558594,,,,7020.4765625,5136.68310546875,413.46807861328125,,,,
2007-12-28,17560.7578125,48.991737365722656,892.9603271484375,,,,306.67120361328125,183.11410522460938,153.0396728515625,657.7999877929688,937.2611694335938,,255.69493103027344,,,,,,393.2978820800781,,,1950.684814453125,,,,962.6171264648438,7569.3779296875,1864.438720703125,640.3153686523438,,5860.0908203125,7341.99365234375,7233.7421875,74.8311767578125,1509.454345703125,,150.34678649902344,,473.76165771484375,137969.25,1179.404541015625,30.33025932312012,,632.7452392578125,,,13.14229965209961,,373.0373229980469,,85.90330505371094,4.284968852996826,,,,3993.466064453125,233.4295959472656,,,288.0207824707031,,,,7020.4765625,5061.69580078125,420.8516540527344,,,,
2007-12-31,17560.7578125,,935.0116577148438,,,,306.67120361328125,,153.0396728515625,,,,2556.948974609375,,,,,,393.2978820800781,,,,,,,962.6171264648438,,1864.438720703125,640.3153686523438,,5860.0908203125,,,,,,,,,,1179.404541015625,,,,,,13.399999618530273,,1865.1866455078125,,,4.284968852996826,,,,,233.4295959472656,,,288.0207824707031,,,,7337.36962890625,,,,,,
2008-01-02,17780.271484375,47.30237579345703,892.9603271484375,,,,298.8078308105469,183.11410522460938,149.58753967285156,667.7666625976562,1071.155517578125,,260.26089477539057,,,,,,380.041259765625,,,1928.2628173828125,,,,953.2713012695312,,1846.33740234375,587.686767578125,,5717.162109375,7426.87060546875,6946.689453125,74.8311767578125,1533.2877197265625,,147.96034240722656,,473.76165771484375,,1179.404541015625,29.463680267333984,,648.3685302734375,,,13.14229965209961,,373.0373229980469,,80.74910736083984,4.284968852996826,,,,4064.7783203125,231.4344940185547,,,285.5110778808594,,,,7052.61572265625,5099.18994140625,420.8516540527344,,,,
2008-01-03,18595.5859375,47.30237579345703,879.8356323242188,,,,293.1911926269531,183.11410522460938,144.98500061035156,657.7999877929688,1035.450439453125,,257.97793579101557,,,,,,380.041259765625,,,1838.575439453125,,,,971.962890625,7475.00390625,1882.5400390625,622.7725830078125,,5752.89404296875,7426.87060546875,6946.689453125,73.85933685302734,1517.4014892578125,,145.57386779785156,,473.76165771484375,137969.25,1201.552978515625,28.59710121154785,,632.7452392578125,,,12.75,,373.0373229980469,,79.03101348876953,4.330554485321045,,,,4029.121826171875,229.43934631347656,,,280.49468994140625,,,,6923.833984375,5136.68310546875,420.8516540527344,,,,
2008-01-04,18877.82421875,47.30237579345703,912.6627197265624,,,,296.5611877441406,192.2697906494141,144.98500061035156,707.6333618164062,1053.3028564453123,,257.97793579101557,,,,,,384.46044921875,,,1816.153564453125,,,,1000.0003662109376,7655.884765625,1936.843994140625,570.1438598632812,,5752.89404296875,7384.4326171875,7176.330078125,74.8311767578125,1533.2877197265625,,144.38064575195312,,494.3600158691406,137969.25,1262.461181640625,29.030391693115234,,640.556884765625,,,12.75,,379.2545776367188,,79.03101348876953,4.284968852996826,,,,4064.7783203125,231.4344940185547,,,287.5188903808594,,,,7052.61572265625,5174.17724609375,420.8516540527344,,,,
2008-01-07,18595.5859375,47.30237579345703,912.6627197265624,,,,296.5611877441406,201.42550659179688,144.98500061035156,697.6666870117188,1044.3765869140623,,255.69493103027344,,,,,,380.041259765625,,,1928.2628173828125,,,,1028.0377197265623,7549.71533203125,1991.148193359375,622.7725830078125,,5681.43017578125,7341.99365234375,7960.94384765625,73.85933685302734,1588.90185546875,,145.57386779785156,,501.2267150878906,137969.25,1245.849853515625,28.16380882263184,,632.7452392578125,,,11.965399742126465,,383.9175720214844,,79.03101348876953,4.284968852996826,,,,4029.121826171875,241.41004943847656,,,299.0591735839844,,,,6859.42822265625,5249.16552734375,420.8516540527344,,,,
2008-01-08,18626.98046875,46.73923873901367,892.9603271484375,,,,310.6029052734375,215.1590576171875,143.83425903320312,687.7000122070312,1008.6716918945312,,253.41192626953125,,,,,,380.041259765625,,,1928.2628173828125,,,,1093.4583740234377,7549.71533203125,2117.857421875,614.0010986328125,,5824.359375,7299.5537109375,7884.39453125,73.85933685302734,1549.174072265625,,145.57386779785156,,501.2267150878906,307.6178894042969,1345.517822265625,29.030391693115234,,632.7452392578125,,,12.161499977111815,,376.14593505859375,,78.17196655273438,4.558478355407715,,,,4100.43359375,241.41004943847656,,,295.0450744628906,,,,6988.24267578125,5286.66015625,413.46807861328125,,,,
2008-01-09,20665.244140625,47.30237579345703,892.9603271484375,,,,326.32958984375,215.1590576171875,148.43682861328125,697.6666870117188,999.7451171875,,253.41192626953125,,,,,,384.46044921875,,,1905.841064453125,,,,1186.916259765625,7813.169921875,2298.87109375,640.3153686523438,,6074.48388671875,7129.79736328125,7980.080078125,73.85933685302734,1541.235107421875,,151.54002380371094,,508.0924987792969,91453.90625,1456.260009765625,29.030391693115234,,640.556884765625,,,12.161499977111815,,376.14593505859375,,79.03101348876953,4.786402225494385,,,,3993.466064453125,241.41004943847656,,,312.607177734375,,,,7567.9326171875,5399.14111328125,406.08447265625,,,,
2008-01-14,20696.640625,47.30237579345703,892.9603271484375,,,,332.50799560546875,210.5812225341797,148.43682861328125,757.4666748046875,999.7451171875,,239.7139892578125,,,,,,366.7837524414063,,,1860.997314453125,,,,1140.1873779296875,7785.64501953125,2208.364501953125,561.3724365234375,,6003.02001953125,6705.404296875,8420.23046875,71.91567993164062,1517.4014892578125,,149.153564453125,,501.2267150878906,91453.90625,1500.556884765625,28.59710121154785,,648.3685302734375,,,11.573100090026855,,369.9287109375,,79.03101348876953,4.512894153594972,,,,3993.466064453125,235.42469787597656,,,311.60479736328125,,,,7889.9345703125,5361.64794921875,406.08447265625,,,,
2008-01-15,20790.697265625,47.30237579345703,840.438720703125,,,,314.53460693359375,201.42550659179688,147.2861328125,717.5999755859375,981.8926391601562,,228.2990264892578,,,,,,357.9454040527344,,,1793.7318115234375,,,,1130.8414306640625,7903.60888671875,2190.262939453125,561.3724365234375,,5574.2333984375,6281.01171875,8420.23046875,70.94384002685547,1485.6207275390625,,144.38064575195312,,494.3600158691406,91453.90625,1517.1680908203125,27.297231674194336,,632.7452392578125,,,10.78849983215332,,355.9397277832031,,77.3130111694336,4.786402225494385,,,,3779.530517578125,225.4490966796875,,,307.5892333984375,,,,7793.31201171875,5136.68310546875,391.318115234375,,,,
2008-01-16,19034.607421875,47.30237579345703,774.7769165039062,,,,294.8760986328125,196.84765625,147.2861328125,677.7333374023438,928.3348388671876,,198.6201629638672,,,,,,313.7545471191406,,,1726.4661865234375,,,,1093.4583740234377,7431.75146484375,2117.857421875,578.915283203125,,5181.177734375,5941.49755859375,8420.23046875,71.91567993164062,1445.9007568359375,,143.18739318847656,,473.76165771484375,91453.90625,1439.6485595703125,29.030391693115234,,617.1218872070312,,,10.396100044250488,,338.84228515625,,73.87681579589844,4.330554485321045,,,,3601.250732421875,213.47833251953125,,,291.0310363769531,,,,7181.4443359375,4799.2373046875,369.168212890625,,,,
2008-01-17,19661.8125,47.30237579345703,787.9093017578125,,,,297.6845397949219,206.0033416748047,147.2861328125,717.5999755859375,928.3348388671876,,210.0351104736328,,,,,,331.4311828613281,,,1766.8271484375,,,,1140.1873779296875,7707.00146484375,2208.364501953125,614.0010986328125,,5216.91015625,6153.693359375,9281.388671875,70.94384002685547,1469.7342529296875,,147.96034240722656,,473.76165771484375,91453.90625,1456.260009765625,27.297231674194336,,624.9334716796875,,,10.78849983215332,,352.8311767578125,,70.44071197509766,5.37900447845459,,,,3636.90625,213.47833251953125,,,291.0310363769531,,,,7503.51708984375,5099.18994140625,376.551025390625,,,,
2008-01-18,19160.060546875,47.30237579345703,774.7769165039062,,,,302.17791748046875,206.0033416748047,147.2861328125,707.6333618164062,919.4085083007812,,203.18614196777344,,,,,,318.1736755371094,,,1757.8621826171875,,,,1121.49560546875,7392.43212890625,2172.161865234375,614.0010986328125,,5038.24853515625,6026.3759765625,9357.9365234375,70.94384002685547,1437.9534912109375,,140.80096435546875,,453.1633605957031,91453.90625,1406.4261474609375,27.73052215576172,,609.3101806640625,,,10.396100044250488,,345.0594787597656,,70.44071197509766,5.37900447845459,,,,3601.250732421875,211.48321533203125,,,279.49072265625,,,,7664.5537109375,4986.7060546875,369.168212890625,,,,
2008-01-21,18438.80078125,46.17612075805664,748.513916015625,,,,279.71112060546875,201.42550659179688,141.53285217285156,667.7666625976562,892.629638671875,,194.0541839599609,,,,,,309.3353576660156,,,1686.10498046875,,,,1084.112548828125,6723.9658203125,2099.756591796875,614.0010986328125,,5109.71337890625,5771.740234375,8745.5556640625,63.1691780090332,1374.39990234375,,136.02804565429688,,439.430908203125,91453.90625,1312.295166015625,25.13078498840332,,585.8751831054688,,,10.592300415039062,,320.1904296875,,70.44071197509766,5.242250919342041,,,,3494.282958984375,205.49783325195312,,,266.94659423828125,,,,7471.30810546875,4911.71923828125,354.4010925292969,,,,
2008-01-22,16933.619140625,46.17612075805664,682.8544921875,,,,252.7509765625,187.69195556640625,138.08071899414062,598.0,776.5877075195312,,168.9412841796875,,,,,,269.5635986328125,,,1578.4873046875,,,,934.5796508789062,6055.50146484375,1810.1348876953125,535.05810546875,,4680.92724609375,4965.39453125,8362.818359375,63.1691780090332,1302.899169921875,,130.06192016601562,,432.5650329589844,91453.90625,1112.9591064453123,24.697494506835934,,507.7585144042969,,,10.592300415039062,,282.8866271972656,,60.13232421875,4.421723365783691,,,,3173.37939453125,193.52708435058597,,,228.81072998046875,,,,6988.24267578125,4686.7548828125,324.8675537109375,,,,
2008-01-23,18595.5859375,46.17612075805664,715.6837768554688,,,,280.83450317382807,196.84765625,147.2861328125,647.8333129882812,856.9244384765625,,194.5107727050781,,,,,,304.91705322265625,,,1623.3309326171875,,,,1009.3460693359376,6606.00048828125,1954.9454345703125,535.05810546875,,5002.517578125,5559.54443359375,9032.6083984375,68.02834320068361,1350.5665283203125,,137.22126770019528,,439.430908203125,91453.90625,1223.701416015625,25.99736595153809,,546.81689453125,,,10.78849983215332,,313.97308349609375,,68.72263336181639,4.558478355407715,,,,3333.8310546875,203.5027008056641,,,257.41262817382807,,,,7471.30810546875,4836.73095703125,339.6346740722656,,,,
2008-01-24,18156.560546875,46.17612075805664,722.2499389648438,,,,290.9444580078125,196.84765625,146.1356658935547,647.8333129882812,883.7034301757812,,196.337158203125,,,,,,318.1736755371094,,,1614.356689453125,,,,1018.69189453125,6488.037109375,1973.047119140625,596.4581909179688,,5181.177734375,5729.30126953125,9109.15625,69.00017547607422,1398.2335205078125,,139.60772705078122,,439.430908203125,91453.90625,1229.2384033203125,26.43065643310547,,539.0052490234375,,,10.984600067138672,,332.62493896484375,,72.15882110595703,4.467309951782227,,,,3565.59521484375,211.48321533203125,,,266.44467163085943,,,,7728.8974609375,4949.2138671875,365.47601318359375,,,,
2008-01-25,18752.373046875,46.17612075805664,755.0792846679688,,,,299.9311828613281,201.42550659179688,148.43682861328125,677.7333374023438,919.4085083007812,,200.9031524658203,,,,,,340.26959228515625,,,1632.2960205078125,,,,1056.0751953125,6606.00048828125,2045.451904296875,543.8295288085939,,5431.30419921875,6068.81494140625,9664.126953125,72.88750457763672,1430.00634765625,,143.18739318847656,,453.1633605957031,91453.90625,1290.1466064453125,26.43065643310547,,562.4401245117189,,,11.37689971923828,,365.2657470703125,,72.15882110595703,4.421723365783691,,,,3957.81005859375,233.4295959472656,,,279.99270629882807,,,,8405.1787109375,4986.7060546875,369.168212890625,,,,
2008-01-28,18093.90234375,45.61299133300781,735.3815307617188,,,,294.3145446777344,192.2697906494141,147.2861328125,677.7333374023438,901.555908203125,,194.0541839599609,,,,,,335.8504333496094,,,1641.2703857421875,,,,1000.0003662109376,6173.46630859375,1936.843994140625,614.0010986328125,,5109.71337890625,5899.05859375,10640.109375,69.97202301025389,1382.3392333984375,,143.18739318847656,,446.2975769042969,91453.90625,1262.461181640625,25.99736595153809,,523.3818359375,,,10.592300415039062,,365.2657470703125,,72.15882110595703,4.330554485321045,,,,3850.841552734375,227.44419860839844,,,269.956787109375,,,,8179.79833984375,4986.7060546875,361.7846374511719,,,,
2008-01-29,18846.494140625,47.30237579345703,715.6837768554688,,,,304.424560546875,192.2697906494141,148.43682861328125,717.5999755859375,892.629638671875,,194.0541839599609,,,,,,322.5928649902344,,,1659.2003173828125,,,,1028.0377197265623,6212.787109375,1991.148193359375,614.0010986328125,,5252.64208984375,5941.49755859375,11156.8017578125,70.94384002685547,1374.39990234375,,143.18739318847656,,453.1633605957031,91453.90625,1323.369384765625,25.99736595153809,,531.1934814453125,,,10.78849983215332,,365.2657470703125,,74.73587036132812,4.786402225494385,,,,3850.841552734375,229.43934631347656,,,273.97088623046875,,,,8662.8349609375,4986.7060546875,365.47601318359375,,,,
