,AALI.JK,ABBA.JK,ACES.JK,ACST.JK,ADES.JK,ADHI.JK,ADMG.JK,ADRO.JK,AGII.JK,AKKU.JK,AKPI.JK,AKRA.JK,AKSI.JK,ALDO.JK,ALKA.JK,AMFG.JK,AMIN.JK,ANJT.JK,ANTM.JK,APII.JK,APLI.JK,APLN.JK,ARII.JK,ARMY.JK,ARNA.JK,ARTA.JK,ARTI.JK,ASGR.JK,ASII.JK,ASRI.JK,ATPK.JK,AUTO.JK,BALI.JK,BAPA.JK,BATA.JK,BAYU.JK,BCIP.JK,BELL.JK,BEST.JK,BIPP.JK,BIRD.JK,BISI.JK,BKDP.JK,BKSL.JK,BLTZ.JK,BLUE.JK,BMSR.JK,BMTR.JK,BOGA.JK,BOLT.JK,BOLA.JK,BOSS.JK,BRAM.JK,BRIS.JK,BRMS.JK,BRNA.JK,BRPT.JK,BSDE.JK,BSSR.JK,BTEK.JK,BTON.JK,BTPS.JK,BUDI.JK,BUKK.JK,BULL.JK,BUVA.JK,BWPT.JK,BYAN.JK,CAMP.JK,CAKK.JK,CANI.JK,CASS.JK,CCSI.JK,CEKA.JK,CENT.JK,CINT.JK,CITA.JK,CITY.JK,CLEO.JK,CLPI.JK,CMNP.JK,CMPP.JK,CPIN.JK,CPRI.JK,CSAP.JK,CSIS.JK,CTBN.JK,CTRA.JK,CTTH.JK,DART.JK,DAYA.JK,DEAL.JK,DEWA.JK,DIGI.JK,DILD.JK,DIVA.JK,DKFT.JK,DMAS.JK,DPNS.JK,DPUM.JK,DSFI.JK,DSSA.JK,DUCK.JK,DUTI.JK,DVLA.JK,DWGL.JK,EAST.JK,ECII.JK,EKAD.JK,ELSA.JK,EMDE.JK,EMTK.JK,ENVY.JK,EPMT.JK,ERAA.JK,EXCL.JK,FAST.JK,FASW.JK,FILM.JK,FIRE.JK,FISH.JK,FMII.JK,FOOD.JK,FORZ.JK,FPNI.JK,FREN.JK,GAMA.JK,GDST.JK,GDYR.JK,GEMA.JK,GEMS.JK,GHON.JK,GIAA.JK,GJTL.JK,GMFI.JK,GMTD.JK,GOOD.JK,GPRA.JK,GTBO.JK,GWSA.JK,HADE.JK,HDIT.JK,HEAL.JK,HELI.JK,HERO.JK,HEXA.JK,HITS.JK,HKMU.JK,HOKI.JK,HRME.JK,HRTA.JK,HRUM.JK,IATA.JK,IBST.JK,ICBP.JK,ICON.JK,IDPR.JK,IGAR.JK,IIKP.JK,IKAI.JK,IKBI.JK,IMPC.JK,INAF.JK,INCI.JK,INCO.JK,INDF.JK,INDR.JK,INDS.JK,INDY.JK,INPP.JK,INPS.JK,INTD.JK,INTP.JK,IPCC.JK,IPCM.JK,IPOL.JK,ISAT.JK,ITMA.JK,ITMG.JK,ITTG.JK,JAST.JK,JECC.JK,JGLE.JK,JIHD.JK,JKON.JK,JKSW.JK,JMAS.JK,JPFA.JK,JRPT.JK,JSMR.JK,JSPT.JK,JTPE.JK,KAEF.JK,KARW.JK,KAYU.JK,KBLI.JK,KBLM.JK,KBLV.JK,KDSI.JK,KIAS.JK,KICI.JK,KIJA.JK,KINO.JK,KIOS.JK,KJEN.JK,KKGI.JK,KLBF.JK,KOBX.JK,KOIN.JK,KOPI.JK,KOTA.JK,KPAS.JK,KPIG.JK,KREN.JK,LAND.JK,LAPD.JK,LCKM.JK,LINK.JK,LION.JK,LMPI.JK,LMSH.JK,LPCK.JK,LPIN.JK,LPKR.JK,LPPF.JK,LRNA.JK,LSIP.JK,LTLS.JK,LUCK.JK,MAGP.JK,MAIN.JK,MAMI.JK,MAPB.JK,MAPI.JK,MARK.JK,MAPA.JK,MASA.JK,MBAP.JK,MBSS.JK,MBTO.JK,MCAS.JK,MDKA.JK,MDKI.JK,MERK.JK,META.JK,MFMI.JK,MGRO.JK,MICE.JK,MIKA.JK,MINA.JK,MIRA.JK,MKPI.JK,MLIA.JK,MLPL.JK,MLPT.JK,MMLP.JK,MNCN.JK,MPMX.JK,MPOW.JK,MPPA.JK,MRAT.JK,MSIN.JK,MSKY.JK,MTDL.JK,MTLA.JK,MTPS.JK,MTSM.JK,MYOH.JK,MYOR.JK,MYRX.JK,NATO.JK,NELY.JK,NFCX.JK,NIRO.JK,NRCA.JK,OASA.JK,OMRE.JK,PALM.JK,PAMG.JK,PANI.JK,PANR.JK,PBID.JK,PBSA.JK,PCAR.JK,PDES.JK,PGLI.JK,PICO.JK,PJAA.JK,PNBS.JK,PNSE.JK,POLL.JK,POLU.JK,PORT.JK,POWR.JK,PPRE.JK,PPRO.JK,PRDA.JK,PRIM.JK,PSAB.JK,PSKT.JK,PSSI.JK,PTBA.JK,PTPP.JK,PTRO.JK,PTSN.JK,PTSP.JK,PUDP.JK,PWON.JK,PYFA.JK,PZZA.JK,RAJA.JK,RANC.JK,RBMS.JK,RICY.JK,RIGS.JK,RIMO.JK,RISE.JK,RODA.JK,ROTI.JK,RUIS.JK,SAME.JK,SAPX.JK,SCCO.JK,SCMA.JK,SDMU.JK,SDPC.JK,SHID.JK,SIDO.JK,SILO.JK,SIMP.JK,SIPD.JK,SKBM.JK,SKLT.JK,SKRN.JK,SKYB.JK,SMBR.JK,SMCB.JK,SMDR.JK,SMGR.JK,SMMT.JK,SMRA.JK,SMRU.JK,SMSM.JK,SONA.JK,SOSS.JK,SOTS.JK,SPMA.JK,SPTO.JK,SQMI.JK,SRAJ.JK,SRSN.JK,SRTG.JK,SSIA.JK,SSTM.JK,STAR.JK,STTP.JK,SWAT.JK,TAMU.JK,TARA.JK,TBMS.JK,TCID.JK,TCPI.JK,TDPM.JK,TFCO.JK,TGKA.JK,TGRA.JK,TINS.JK,TIRT.JK,TLKM.JK,TMAS.JK,TMPO.JK,TNCA.JK,TOBA.JK,TOPS.JK,TOTL.JK,TOTO.JK,TPIA.JK,TPMA.JK,TRAM.JK,TRIL.JK,TRIS.JK,TRST.JK,TRUK.JK,TSPC.JK,TURI.JK,ULTJ.JK,UNIC.JK,UNIT.JK,UNTR.JK,UNVR.JK,URBN.JK,VOKS.JK,WAPO.JK,WEGE.JK,WEHA.JK,WICO.JK,WIKA.JK,WINS.JK,WOOD.JK,WSBP.JK,WTON.JK,YELO.JK,ZBRA.JK,ZINC.JK,ZONE.JK
AALI.JK,1.0,-0.5979449896253058,-0.1826385262120268,0.3683060079897279,0.07837374913578089,0.49908079538524486,-0.11435775387207345,-0.04324601087309135,0.6072011554183084,0.6652008238604965,0.6698466253853602,0.023255910906960175,-0.41647513586782803,0.1081163952906372,0.3951552978970325,-0.16972994906495548,-0.5121172348747737,-0.016455380205129662,0.22741327365137462,0.5360452436118051,0.7052211651653225,0.5543622023859114,-0.22813488823730246,0.03643145505508083,0.4437344787739712,-0.12935312280632028,-0.5057223998818361,0.48732741193053464,0.6817470264594653,0.38530261399538795,,0.7938852372652936,-0.09334724617633078,-0.09153944284743572,0.04799209262930181,0.2986775600049071,0.4791225046982074,-0.6287654352758508,0.5286520290984086,0.2335968629135585,0.8637163196567513,-0.20319389282453543,0.07990226602592386,-0.17462583668364573,-0.7443120610645886,-0.14766191265119902,0.5450824905521564,0.5687358270879133,0.502882944433905,-0.06402637122481185,-0.004773680561853333,0.29255622783059765,-0.0750568631955155,0.509968707758279,0.38499254081805884,0.4905960490703242,0.10685434475025396,0.3117444300714455,-0.4859086903151123,0.5742208672065839,-0.49484015250513763,-0.4969029163470033,0.5099478110421661,-0.6312929237341482,0.3027257101938991,0.41706170049161656,0.30735449130029974,-0.0010295913550902197,0.10537975108863269,0.13072532914673218,0.005464465514877424,0.4194175260966545,0.17218225739408421,0.5778330205194975,0.5696685024441681,0.6420901013979714,0.4079390747479979,0.378663630217661,-0.7988883970883679,-0.22639084942257054,0.7704878962357077,0.24037352090983524,-0.20792702658008855,0.8328206800802727,-0.05607474134439118,-0.3229748248593883,0.8275962795897335,0.6511105135934872,-0.18050070532816406,0.38801494346809756,-0.6365991450317269,-0.17147213140804624,0.05014302152428656,-0.01702100378136465,0.8132149840873133,-0.4219715685006636,0.045566972441816116,0.038191644535108,0.12320082603962958,-0.1301447701626123,-0.061219473911940415,0.15158352214489632,-0.15253458552419602,-0.3934000460547059,0.6506772736399798,0.3338081263529692,0.6565409257734387,0.379576114467678,0.1800605798516985,0.370846724333809,-0.6450344287834212,-0.26272591602539225,0.09976278314382175,0.4741088254779292,-0.28209558673160107,0.6167582806911606,0.7035002287486346,0.34767820994348914,-0.027900575295869288,-0.5567792007659813,0.5469140158540523,0.39339517104959215,0.2852648390762052,-0.5890246494747945,-0.5487976372335747,-0.3638947246016328,0.004044405683496412,-0.10589785280416888,0.5164828682603417,0.0894314934002754,-0.32874362253058526,-0.02907446354730554,0.41938891008373025,0.5678561567240559,0.6540432899774498,0.2920387498660716,0.2729734648485257,-0.07510486700293961,0.054873766920245134,0.1913569140251475,0.5008016226065125,0.39264621768027397,-0.3206271075098028,0.11423073536947193,0.1229974900034269,0.6178726642495165,-0.41433998263339916,0.23187888072492027,-0.16654911319345886,-0.21396650742552867,-0.4287494300586978,0.14221768089660675,-0.10353349146616188,0.02544266732832482,0.5102808576891624,0.2768273039470839,0.7904178296723736,0.5998548061666157,0.315787896182315,0.05496819844334823,0.6526591687810082,-0.7120076451492967,0.13984074676210653,-0.08135196896088287,0.4416477558635825,0.7344379777735212,0.22642857221952936,0.5443940951086591,-0.19924526808373813,-0.36917045553581007,-0.47945289082648795,0.14236876266757947,0.8066741753898945,0.31317978625956655,0.5906313814050749,-0.000567106419110366,0.2151924111712521,0.0002927993846967968,0.13199485682226786,,-0.03912529169996719,-0.03579856460846743,0.7237787514928941,0.4710658816027387,0.2606334764027019,0.22234944329583836,-0.22588744624406057,0.4981201868983289,0.47458586405307646,0.29842309620436325,0.1232206749141187,0.35072799908425467,-0.0009981689857594415,-0.1671047942813729,0.4625514795695869,-0.004687394233019604,0.3589478752409685,0.35550290890372466,0.29414021874423296,-0.06908480819637114,0.1473707960633213,0.6130143095778552,0.23900989608332654,0.4554001354188481,-0.0941734236740325,0.3731146356785963,0.5547461118214014,0.16371822008011533,0.0395807138537977,0.0464173882231466,0.1048060642269265,0.13816338777364814,0.5985396623011379,0.22617408961071953,-0.31444772271671667,-0.5082238235471801,0.24223003030822754,0.3870151100671676,0.5115548751474239,0.6377665829847197,0.6090394342784589,0.6223356777679389,0.12726879198676228,0.5917819414448044,-0.48355315055362924,0.6929597674673004,0.9215341437124285,0.6588725795593326,-0.748428453335493,0.1248025971776571,0.5409937723802992,0.18891713601963048,0.5402977544781855,0.37834455854184623,-0.6972901503136872,-0.07784837103883083,0.3016394629815134,-0.7195991323572327,0.46663500161383564,0.31086878387363404,-0.46100274912929173,-0.6444642999078474,0.05557146109823918,0.20368479767038322,-0.07946874441924157,-0.588780431668602,0.06695340445633537,-0.32319951068265046,0.12359797208731796,-0.6611446311007334,-0.035776280606546695,-0.3578197969036956,0.43441077959822594,0.4114172248577184,0.11090678980956321,0.7699535708494865,0.46189230927539854,-0.14239053326295073,0.7218381843189273,-0.17088003443666833,0.230584242065105,-0.31538080418834785,0.590370293988182,0.37125400013668786,0.0006195230036668915,-0.1112251572829302,0.539092126928035,-0.19105272585230204,0.15881176499183608,0.6211861143452307,-0.4206395289220935,0.06843262463207446,-0.1709792469683476,0.6560718884239563,0.7537641811906952,0.31256860419914695,0.19548702414973915,0.5654123744529184,-0.6290402154872199,-0.17988310772852534,0.4216274433491131,-0.43233061632954606,0.6695207414474571,0.023994943240524823,0.04153938085428802,-0.31119051096263056,0.27209972915987923,0.4632591886605605,0.5202935371244917,0.29852553461948755,0.06589171132990349,-0.10606727318005746,-0.4543868419502565,0.5370903576095607,-0.18165441026575121,-0.0269996926815673,0.4664587422058921,0.0957851396082349,-0.1302786415263917,0.38271810874895273,-0.049314077313116975,0.3846161554499346,-0.12169735140713502,0.565799393855324,-0.4091969383043282,0.15397821295957337,0.6792903388014595,0.19389028014080675,0.009245577686261879,-0.014936722195949707,0.058480361724422655,0.2312665998755104,0.14355187681966222,-0.0690839292498422,-0.02896937772580001,0.15350930672528157,-0.16831154275612478,0.5333177711761269,-0.19021802061546764,0.463737669120191,-0.028103598902461377,-0.22046665924030615,0.37337677265903774,0.6303742110872317,0.5000736350625183,0.22639942101031424,0.2181792915428461,-0.39742769829034186,0.6916276049913636,0.4758430174069007,0.37657512736544135,0.6723180623332516,0.1999661046567438,0.031667987058697306,-0.04883255759401189,-0.08521080889384765,-0.015173793300105104,0.07919758626631758,0.6532157359677484,0.5932144457983431,0.6526043474776653,-0.3176169844670841,0.4165635354519813,0.6833410402993896,-0.08539378504278401,0.3200550576259696,0.49438405561893506,-0.3407573605554308,0.49234717637712716,0.049126964424482965,-0.20653374833012214,0.0021514857770799653,0.6462534438007657,-0.04465585757314246,0.2744123040755743,-0.2814372251907712,-0.06139878519121333,-0.49078434922141706,-0.8507642421434418,0.3692339134522816,-0.03138423276788645,-0.6636533782616008,0.3473396809606439,0.35828465633607487,0.07523365828570278,-0.679761004172381,0.8373647315803134,-0.590936107734986,0.15191625193956232,0.06995941815687311,-0.017944808694926585,-0.14910456423690116,-0.5812755730123704,-0.4882102591850408,0.26939231130967234,-0.06789645452317956,0.016399854845506594,-0.10988273521868977,0.526070930692567,-0.12320335419439798,0.5376223805720458,0.6630812011824249,-0.08570200163900869,0.57707573091638,0.284753982093744,0.28661776842770825,0.13272393837840213,0.12136661748266377,0.7005563512588855,0.47668712705070737,-0.827735539321398,0.4133280191929269,0.05897549243959134,-0.18489714712626681,0.1979693595197801,-0.14372780155870626,0.21054928347475826,0.7063343877475475,-0.7167047261246771,-0.14142651016623695,-0.36212986097907024,0.511660685051392,,-0.5138687637374894,-0.6315975481597964
ABBA.JK,-0.5979449896253058,1.0,-0.393571319351514,-0.7044269627803242,-0.07998008050490522,-0.6337489538938488,0.1824160964554886,0.1261005640858687,-0.5130631736758587,-0.695917226075738,-0.5864064238182395,0.13872822470397309,-0.05295118624225492,-0.20978273863809513,-0.41251430584275056,-0.10932699382928483,0.4061245486112577,-0.5187569703664212,0.27733863310071966,-0.3690973233024735,-0.5086245854513324,0.07575131219668815,0.5271029945380717,0.11357953467829532,-0.5362631246376673,0.36977536369769376,0.5542635548340626,-0.6028397990702923,-0.7410072601697939,-0.32816204859706366,,-0.5962936199448355,-0.2446694365390834,0.6170971665575179,-0.08474669762593165,-0.6143286895383012,-0.28934892651964056,0.6592546251168615,0.17141990404799207,-0.0901799345443998,-0.30233594066207636,0.09734799363886688,0.5709288500079381,0.548776276816423,0.20090487003753646,0.3725502474787615,-0.2203099704257405,-0.2934076271425972,-0.13596970164362535,-0.061500695333035565,-0.002021998331045441,-0.3090683836063628,0.42779327022759706,-0.5942039288908048,0.6899102334173379,-0.6529462763312518,-0.12270016300894712,-0.6609896404771631,0.36590905674354773,-0.6707448428823153,0.3789418007186352,0.7067715340663571,0.16262053210932545,0.642438494235135,0.7007169480955393,-0.5695572495041833,0.1665983195011513,0.3786329485352541,-0.04178303778724141,-0.22196521131963134,-0.33531366619121755,-0.520588912393472,-0.18860453396565965,-0.6122847453708136,-0.6186334545508377,-0.42418070791963125,-0.5441860587447954,-0.7837469160296835,0.7627268533225624,0.4602220755904291,-0.472859912109778,-0.3437374406629721,0.3935778519720613,0.32025102456415516,-0.47979757516617344,0.21597513444105604,-0.8402814385867879,-0.6959997391118946,-0.3752910875875477,-0.04807789223890018,0.726383192919355,0.5157558066361155,0.5493638174447101,-0.06803958584344465,-0.7428930312975173,0.3605682049729535,-0.16436418885787865,0.22825152049616998,0.05055764331560845,0.13241149293667495,-0.044730535845029853,-0.12489251843169878,0.08308128032169755,0.7759351969151775,-0.618581253369855,-0.4797696644502367,-0.4422631108211766,0.3569338590525369,-0.5526960608232213,-0.4154283339722351,-0.1348263768356374,-0.6024902739631028,-0.28947429897496535,-0.6735216388949535,0.46481571725637755,-0.3243427773957743,-0.5139906993404775,-0.26504948159046016,0.007839834448256354,0.5289849965986652,-0.5274175054541629,-0.6275253828392455,0.029449192438623262,0.521805861986904,0.40294617204349964,0.7854985182834268,0.2383861977147935,0.43395691583555057,-0.6952210875298889,-0.23938491818348395,0.329487177739379,-0.021934039256490657,0.3362504687463989,-0.1816249289813509,-0.6774775461365021,-0.4542959542091003,-0.5877373596839892,-0.11645917484465755,0.043121798514862655,0.5630626604035849,-0.041158698048065746,0.11850161585323123,-0.006978829028924375,0.048953694981337,-0.3114104132287863,-0.4604461613499396,0.22525480100016185,-0.22715868251197627,0.4082811560187398,0.35196178966639863,0.1462416766389692,0.6905844817406286,0.3066369573506951,0.14030970395850836,-0.6358506159968661,0.33587202582112907,-0.7251816037538715,-0.5873134133346731,-0.7243223999888359,0.13247837747942082,-0.7294842026119298,0.061980298685175905,-0.3451674412102484,-0.147139073279735,0.01630382296383825,-0.7537633221507634,-0.11954344265253722,-0.4380112655896613,0.442893928613107,-0.3447647888873554,0.5229533225292244,-0.5102600240158882,-0.744433284295092,-0.487646309148032,-0.6840290129913875,0.3809021314546778,-0.03840292977885363,-0.6158551811874897,0.17122779692632534,,0.4267040226328818,0.01424579294080351,-0.5045969580769268,-0.06742650715305021,-0.642621426648774,0.40911199701153333,0.14346039828419185,-0.5433979143591603,-0.7182653450485778,-0.5329220397247181,-0.39999870475253646,-0.3304784114303034,-0.14142271631495154,-0.10316219773253792,-0.20575453983669248,-0.4188336085229218,-0.5290876801485773,-0.39611150764949166,-0.3398830096333503,0.21898951618187248,-0.4252781662409616,-0.5282302545319435,-0.15402782707032225,-0.7024528852185402,0.297121971469544,-0.4634994217491231,-0.7085023394804008,0.38576616293351296,-0.27924712962128356,0.024236857748495436,0.11433063263226871,-0.6115961776867821,-0.6624270376450061,-0.48523828420901877,0.4697733399621119,0.5583077310665742,-0.4919219074052801,-0.05316648732542564,-0.7002280016759745,-0.04959309389871904,-0.7231357418741686,-0.6111164872256114,0.16560217128507146,-0.5326313783154657,0.6481297796164718,0.06332601013148521,-0.5142688647930637,-0.6071349000788108,0.7767417734439365,0.29528427007195884,-0.47612878941675596,0.2037514736895677,-0.3623376949379885,-0.5450103450430991,0.7135607837344845,0.39802603237990786,-0.153875765324066,0.3718290858570116,0.5947209375548761,0.6491158307245497,0.6986672474845748,0.8427005960596841,0.02895667575290128,-0.5090963665658516,0.07354124261495378,-0.2129569199419498,0.3576141469270239,0.39874174195038553,0.003846402443052371,0.7655688870645274,0.1755277873949701,-0.5369062117537756,-0.39239449675585786,-0.20409062052013494,-0.1731051232600549,-0.6620515270531502,-0.4650039425452484,0.6652307450093812,-0.6480865678993382,0.3553535380836659,-0.028491412431274028,-0.40819847740585957,0.22774780304982672,-0.4986936640060865,0.1448327998019461,0.22426894444880063,-0.3610952776659563,-0.014310428140982023,-0.5685356908435837,-0.7177832583481208,-0.0640224324790602,0.5866158243212872,-0.2547355277451333,0.30806148901562314,-0.0298870655139365,-0.21441840862455122,-0.18488100473453567,-0.505679581106624,0.19786271635983665,0.004788226291378604,-0.5022867094693152,0.4619014430023065,-0.6014896329652605,0.3121574908585713,-0.03953702531347234,0.11886281955668751,0.07240786590155886,-0.6168353983627427,-0.5144677624328062,-0.6879719105488624,-0.06860377310307196,-0.6541573715302544,0.3095079527166199,-0.6410881666457581,-0.11963737934375249,0.014875171110396698,-0.23930648960523712,-0.6008779992961477,-0.5933212747836693,-0.2817805766588901,0.26541667837723687,-0.4538489637972263,-0.6662245541516828,-0.2649021613749816,0.332221254572196,-0.4474052745422405,-0.6269694025018543,-0.5816912749793134,-0.5961469519714505,-0.10946428926088204,-0.41681787721419017,0.29572587797165767,-0.21840981408077376,0.6614105697171673,-0.36599816326597945,-0.36313318370591713,0.5083710665202533,-0.6324715160585943,-0.6046057683346946,0.03689708047430192,-0.15627061549872234,0.1346702928785201,-0.5293060995926101,-0.7284640938944553,-0.6008069267882148,-0.2913933960186277,-0.17473861018139358,0.7990330543207222,-0.49684444697661134,0.48080485800518774,-0.1490120201774191,-0.33467431379374085,0.0295570171520684,-0.2502937215531671,-0.05435754316085465,0.7010238267427567,0.36088445292661697,-0.20105791327226397,-0.6918015406945416,-0.2755326957626284,-0.7048715281744045,-0.076952888750351,-0.5880005701706021,-0.5146330574384825,-0.3907902570749887,-0.47254575427737644,0.11792424609290433,-0.12175746265751831,-0.5731704012173491,0.3285194938460944,0.5410817897800219,-0.42492896611048075,-0.5437177691119027,0.06033011208854778,-0.035901805888425994,0.0534233470532923,-0.4186982855435559,0.4673643053576228,0.30716524610782336,-0.5667910593661651,-0.44146290255069937,0.6085546345600701,-0.4948084800534182,-0.6081516821596143,-0.1619458828195792,0.7674779467820438,-0.5686635173173765,0.10388346886235,0.46148457274705695,-0.4855868651523998,-0.44603014568408245,0.44183087908687213,0.04999343216363082,0.1898672221031305,-0.5364236614960759,-0.4137659857447246,-0.2565326109336516,-0.0029717597675638038,0.12955528400368205,0.4402923048543877,-0.10370325674117181,-0.5602944411394943,-0.5875385022063488,-0.5587754028773908,-0.6973359194981877,-0.6495126721549849,-0.04859415675522982,-0.5199395791485553,-0.6218467168173645,-0.7079193697974977,0.7850312513089087,-0.5374487904118335,-0.2584299701606811,0.5749746473226949,0.44552129197905826,-0.16363865786185122,-0.6177203244922053,-0.026522629359761987,0.7887961482302308,0.22628888804572284,0.667769582589806,-0.7763901853810026,,0.6655592940854789,0.3406323770943529
