Date,High,Low,Open,Close,Volume,Adj Close
2018-12-31,46.040000915527344,45.029998779296875,45.04999923706055,45.97999954223633,3575400.0,45.784366607666016
2019-01-02,45.349998474121094,44.400001525878906,45.25,44.66999816894531,3910500.0,44.47993850708008
2019-01-03,45.029998779296875,43.869998931884766,44.43000030517578,44.2599983215332,3105100.0,44.071685791015625
2019-01-04,46.06999969482422,44.689998626708984,44.869998931884766,45.59000015258789,2709700.0,45.396026611328125
2019-01-07,47.119998931884766,45.36000061035156,45.619998931884766,46.439998626708984,2973300.0,46.242408752441406
2019-01-08,47.349998474121094,46.720001220703125,46.779998779296875,46.90999984741211,3122800.0,46.710411071777344
2019-01-09,47.29999923706055,46.349998474121094,46.91999816894531,47.09000015258789,2445100.0,46.889644622802734
2019-01-10,47.810001373291016,46.72999954223633,46.81999969482422,47.650001525878906,2058400.0,47.447265625
2019-01-11,48.220001220703125,47.52000045776367,47.52000045776367,48.119998931884766,1783300.0,47.91526412963867
2019-01-14,48.5,47.72999954223633,47.86000061035156,48.470001220703125,2387200.0,48.263771057128906
2019-01-15,49.459999084472656,48.349998474121094,48.380001068115234,49.29999923706055,2827800.0,49.090240478515625
2019-01-16,49.560001373291016,48.349998474121094,49.22999954223633,48.439998626708984,3273500.0,48.2338981628418
2019-01-17,49.599998474121094,48.540000915527344,48.630001068115234,49.5,2477000.0,49.289390563964844
2019-01-18,50.38999938964844,49.47999954223633,49.70000076293945,50.2599983215332,2328000.0,50.0461540222168
2019-01-22,50.9900016784668,49.91999816894531,50.08000183105469,50.720001220703125,3093800.0,50.50420379638672
2019-01-23,51.209999084472656,50.02000045776367,50.849998474121094,50.779998779296875,2198800.0,50.563941955566406
2019-01-24,51.7599983215332,50.63999938964844,51.11000061035156,50.86000061035156,3401400.0,50.64360427856445
2019-01-25,52.18000030517578,50.86000061035156,51.2599983215332,51.75,2970200.0,51.529815673828125
2019-01-28,51.599998474121094,50.709999084472656,51.58000183105469,50.790000915527344,2543000.0,50.57390213012695
2019-01-29,51.349998474121094,50.7400016784668,50.779998779296875,51.31999969482422,2338700.0,51.101646423339844
2019-01-30,51.959999084472656,51.15999984741211,51.65999984741211,51.18000030517578,3065800.0,50.962242126464844
2019-01-31,52.68000030517578,48.810001373291016,50.0,52.279998779296875,7825100.0,52.05756378173828
2019-02-01,53.130001068115234,51.880001068115234,52.369998931884766,52.029998779296875,4064500.0,51.808624267578125
2019-02-04,52.4900016784668,51.47999954223633,52.15999984741211,51.97999954223633,2456500.0,51.75883483886719
2019-02-05,53.029998779296875,51.81999969482422,51.97999954223633,53.0,3055300.0,52.77450180053711
2019-02-06,53.470001220703125,52.400001525878906,52.560001373291016,53.209999084472656,2349400.0,52.983604431152344
2019-02-07,53.349998474121094,52.5099983215332,52.75,53.2599983215332,3031400.0,53.033390045166016
2019-02-08,53.90999984741211,52.84000015258789,53.08000183105469,53.900001525878906,2926400.0,53.67067337036133
2019-02-11,54.29999923706055,53.459999084472656,54.0,53.849998474121094,3518400.0,53.620880126953125
2019-02-12,54.93000030517578,53.90999984741211,54.0,54.900001525878906,2559500.0,54.66641616821289
2019-02-13,55.47999954223633,54.970001220703125,55.09000015258789,55.20000076293945,2095000.0,54.96513748168945
2019-02-14,55.209999084472656,54.630001068115234,55.0,54.95000076293945,1942900.0,54.71620559692383
2019-02-15,55.119998931884766,54.08000183105469,55.06999969482422,54.130001068115234,3568200.0,53.89969253540039
