Date,High,Low,Open,Close,Volume,Adj Close
2018-03-28,252.0,252.0,252.0,252.0,200100.0,252.0
2018-03-29,314.0,314.0,314.0,314.0,120700.0,314.0
2018-03-30,314.0,314.0,314.0,314.0,0.0,314.0
2018-04-02,392.0,392.0,392.0,392.0,14400.0,392.0
2018-04-03,490.0,490.0,490.0,490.0,109400.0,490.0
2018-04-04,610.0,610.0,610.0,610.0,554000.0,610.0
2018-04-05,760.0,462.0,755.0,480.0,95779700.0,480.0
2018-04-06,530.0,476.0,482.0,500.0,37297000.0,500.0
2018-04-09,525.0,460.0,496.0,462.0,51193300.0,462.0
2018-04-10,476.0,420.0,456.0,420.0,66362900.0,420.0
2018-04-11,430.0,368.0,420.0,368.0,68081500.0,368.0
2018-04-12,380.0,342.0,356.0,370.0,47132700.0,370.0
2018-04-13,384.0,354.0,370.0,370.0,55131400.0,370.0
2018-04-16,370.0,370.0,370.0,370.0,0.0,370.0
2018-04-17,370.0,370.0,370.0,370.0,0.0,370.0
2018-04-18,334.0,294.0,332.0,296.0,84544300.0,296.0
2018-04-19,296.0,296.0,296.0,296.0,0.0,296.0
2018-04-20,296.0,296.0,296.0,296.0,0.0,296.0
2018-04-23,294.0,258.0,294.0,258.0,86644000.0,258.0
2018-04-24,262.0,236.0,262.0,238.0,35112300.0,238.0
2018-04-25,238.0,238.0,238.0,238.0,0.0,238.0
2018-04-26,238.0,238.0,238.0,238.0,0.0,238.0
2018-04-27,238.0,238.0,238.0,238.0,0.0,238.0
2018-04-30,224.0,206.0,214.0,216.0,33440200.0,216.0
2018-05-01,216.0,216.0,216.0,216.0,0.0,216.0
2018-05-02,224.0,189.0,218.0,189.0,85827800.0,189.0
2018-05-03,190.0,143.0,189.0,144.0,46370100.0,144.0
2018-05-04,160.0,140.0,145.0,142.0,5343500.0,142.0
2018-05-07,149.0,131.0,149.0,133.0,3502700.0,133.0
2018-05-08,137.0,118.0,134.0,119.0,3551300.0,119.0
2018-05-09,128.0,108.0,121.0,117.0,6021700.0,117.0
2018-05-10,117.0,117.0,117.0,117.0,0.0,117.0
2018-05-11,135.0,115.0,117.0,126.0,13408200.0,126.0
2018-05-14,133.0,121.0,126.0,123.0,4370600.0,123.0
2018-05-15,134.0,121.0,123.0,124.0,7512100.0,124.0
2018-05-16,167.0,121.0,124.0,140.0,67734600.0,140.0
2018-05-17,150.0,129.0,140.0,130.0,37160600.0,130.0
2018-05-18,131.0,124.0,130.0,125.0,4398700.0,125.0
2018-05-21,140.0,120.0,125.0,128.0,15874400.0,128.0
2018-05-22,130.0,124.0,128.0,124.0,3962700.0,124.0
2018-05-23,125.0,120.0,121.0,120.0,4283000.0,120.0
2018-05-24,124.0,118.0,119.0,120.0,3317200.0,120.0
2018-05-25,122.0,116.0,120.0,117.0,2307100.0,117.0
2018-05-28,121.0,117.0,118.0,119.0,2166100.0,119.0
2018-05-29,119.0,119.0,119.0,119.0,0.0,119.0
2018-05-30,135.0,119.0,120.0,123.0,6798800.0,123.0
2018-05-31,128.0,119.0,125.0,120.0,3257300.0,120.0
2018-06-01,120.0,120.0,120.0,120.0,0.0,120.0
2018-06-04,128.0,117.0,121.0,119.0,3268800.0,119.0
2018-06-05,120.0,117.0,119.0,117.0,1753800.0,117.0
2018-06-06,119.0,115.0,117.0,117.0,2790900.0,117.0
2018-06-07,120.0,116.0,120.0,117.0,905300.0,117.0
2018-06-08,137.0,116.0,117.0,121.0,29172200.0,121.0
2018-06-11,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-12,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-13,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-14,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-15,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-18,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-19,121.0,121.0,121.0,121.0,0.0,121.0
2018-06-20,128.0,121.0,125.0,126.0,5228100.0,126.0
2018-06-21,132.0,121.0,130.0,121.0,3277000.0,121.0
2018-06-22,125.0,116.0,125.0,117.0,5316600.0,117.0
2018-06-25,121.0,113.0,121.0,114.0,3030300.0,114.0
2018-06-26,114.0,107.0,114.0,111.0,4302200.0,111.0
2018-06-27,130.0,109.0,113.0,112.0,10325100.0,112.0
2018-06-28,117.0,110.0,114.0,111.0,2567400.0,111.0
2018-06-29,114.0,108.0,114.0,111.0,7250700.0,111.0
2018-07-02,116.0,110.0,113.0,110.0,6215400.0,110.0
2018-07-03,115.0,108.0,115.0,109.0,3147400.0,109.0
2018-07-04,110.0,107.0,110.0,107.0,1893900.0,107.0
2018-07-05,107.0,103.0,107.0,104.0,2406700.0,104.0
2018-07-06,109.0,103.0,108.0,103.0,2502000.0,103.0
2018-07-09,112.0,103.0,106.0,106.0,6371700.0,106.0
2018-07-10,110.0,102.0,110.0,103.0,4033800.0,103.0
2018-07-11,105.0,100.0,104.0,102.0,1396200.0,102.0
2018-07-12,106.0,101.0,101.0,104.0,1976200.0,104.0
2018-07-13,105.0,100.0,104.0,102.0,4007200.0,102.0
2018-07-16,103.0,100.0,102.0,102.0,1893300.0,102.0
2018-07-17,105.0,101.0,103.0,102.0,2567900.0,102.0
2018-07-18,103.0,101.0,102.0,101.0,1087600.0,101.0
2018-07-19,103.0,101.0,102.0,101.0,1475200.0,101.0
2018-07-20,104.0,101.0,102.0,102.0,1454200.0,102.0
2018-07-23,106.0,101.0,102.0,101.0,2174800.0,101.0
2018-07-24,104.0,101.0,101.0,101.0,1682600.0,101.0
2018-07-25,103.0,101.0,101.0,101.0,717500.0,101.0
2018-07-26,111.0,101.0,101.0,103.0,12594200.0,103.0
2018-07-27,107.0,102.0,103.0,103.0,2238200.0,103.0
2018-07-30,104.0,102.0,104.0,102.0,853300.0,102.0
2018-07-31,104.0,101.0,103.0,101.0,1119000.0,101.0
2018-08-01,127.0,101.0,101.0,122.0,15868500.0,122.0
2018-08-02,130.0,111.0,117.0,114.0,7337000.0,114.0
2018-08-03,118.0,112.0,118.0,113.0,1429100.0,113.0
2018-08-06,119.0,108.0,115.0,111.0,5869800.0,111.0
2018-08-07,113.0,106.0,112.0,106.0,1372800.0,106.0
2018-08-08,120.0,102.0,102.0,113.0,13125500.0,113.0
2018-08-09,123.0,109.0,115.0,111.0,7059400.0,111.0
2018-08-10,116.0,106.0,107.0,110.0,6716400.0,110.0
2018-08-13,112.0,100.0,110.0,103.0,6467500.0,103.0
2018-08-14,108.0,101.0,108.0,103.0,1058300.0,103.0
2018-08-15,109.0,101.0,107.0,104.0,8950800.0,104.0
2018-08-16,105.0,101.0,104.0,103.0,4118800.0,103.0
2018-08-17,103.0,103.0,103.0,103.0,0.0,103.0
2018-08-20,104.0,101.0,103.0,103.0,886900.0,103.0
2018-08-21,108.0,102.0,108.0,103.0,974500.0,103.0
2018-08-22,103.0,103.0,103.0,103.0,0.0,103.0
2018-08-23,107.0,102.0,107.0,103.0,1323100.0,103.0
2018-08-24,107.0,103.0,106.0,103.0,2329900.0,103.0
2018-08-27,107.0,103.0,107.0,103.0,537900.0,103.0
2018-08-28,106.0,102.0,106.0,102.0,1397300.0,102.0
2018-08-29,106.0,101.0,106.0,102.0,1794500.0,102.0
2018-08-30,105.0,101.0,105.0,101.0,386700.0,101.0
2018-08-31,105.0,101.0,105.0,101.0,261200.0,101.0
