Date,High,Low,Open,Close,Volume,Adj Close
2019-06-04,214.0,214.0,214.0,214.0,0.0,214.0
2019-06-05,214.0,214.0,214.0,214.0,0.0,214.0
2019-06-06,214.0,214.0,214.0,214.0,0.0,214.0
2019-06-07,214.0,214.0,214.0,214.0,0.0,214.0
2019-06-10,264.0,214.0,230.0,264.0,10600.0,264.0
2019-06-11,330.0,218.0,330.0,330.0,1142300.0,330.0
2019-06-12,370.0,248.0,266.0,248.0,80500.0,248.0
2019-06-13,310.0,238.0,300.0,238.0,933600.0,238.0
2019-06-14,254.0,236.0,238.0,246.0,87900.0,246.0
2019-06-17,260.0,252.0,252.0,256.0,32500.0,256.0
2019-06-18,258.0,240.0,250.0,240.0,231400.0,240.0
2019-06-19,242.0,238.0,240.0,238.0,58000.0,238.0
2019-06-20,250.0,238.0,238.0,240.0,124000.0,240.0
2019-06-21,250.0,238.0,250.0,238.0,91700.0,238.0
2019-06-24,240.0,238.0,238.0,240.0,107100.0,240.0
2019-06-25,240.0,240.0,240.0,240.0,265500.0,240.0
2019-06-26,238.0,238.0,238.0,238.0,25900.0,238.0
2019-06-27,238.0,238.0,238.0,238.0,1900.0,238.0
2019-06-28,240.0,238.0,238.0,240.0,61400.0,240.0
2019-07-01,250.0,240.0,246.0,240.0,51400.0,240.0
2019-07-02,238.0,230.0,238.0,234.0,98500.0,234.0
2019-07-03,230.0,230.0,230.0,230.0,2800.0,230.0
2019-07-04,230.0,228.0,228.0,228.0,74100.0,228.0
2019-07-05,228.0,220.0,226.0,220.0,72000.0,220.0
2019-07-08,230.0,226.0,230.0,226.0,6500.0,226.0
2019-07-09,226.0,220.0,226.0,220.0,31500.0,220.0
2019-07-10,220.0,220.0,220.0,220.0,0.0,220.0
2019-07-11,216.0,204.0,216.0,214.0,93700.0,214.0
2019-07-12,212.0,208.0,212.0,208.0,39400.0,208.0
2019-07-15,208.0,200.0,208.0,200.0,224500.0,200.0
2019-07-16,200.0,199.0,200.0,200.0,44500.0,200.0
2019-07-17,200.0,199.0,199.0,200.0,57100.0,200.0
2019-07-18,199.0,199.0,199.0,199.0,33800.0,199.0
2019-07-19,202.0,202.0,202.0,202.0,100.0,202.0
2019-07-22,202.0,199.0,202.0,199.0,17600.0,199.0
2019-07-23,199.0,199.0,199.0,199.0,26300.0,199.0
2019-07-24,202.0,199.0,199.0,199.0,6200.0,199.0
2019-07-25,199.0,199.0,199.0,199.0,0.0,199.0
2019-07-26,199.0,199.0,199.0,199.0,100.0,199.0
2019-07-29,199.0,199.0,199.0,199.0,15100.0,199.0
2019-07-30,199.0,199.0,199.0,199.0,2800.0,199.0
2019-07-31,199.0,199.0,199.0,199.0,0.0,199.0
2019-08-01,202.0,202.0,202.0,202.0,100.0,202.0
2019-08-02,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-05,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-06,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-07,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-08,202.0,202.0,202.0,202.0,100.0,202.0
2019-08-09,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-12,202.0,202.0,202.0,202.0,0.0,202.0
2019-08-13,200.0,200.0,200.0,200.0,1700.0,200.0
2019-08-14,199.0,197.0,199.0,197.0,16100.0,197.0
2019-08-15,197.0,190.0,197.0,190.0,68500.0,190.0
2019-08-16,190.0,190.0,190.0,190.0,27000.0,190.0
2019-08-20,189.0,188.0,189.0,188.0,20000.0,188.0
2019-08-21,188.0,187.0,188.0,187.0,20000.0,187.0
2019-08-22,187.0,185.0,187.0,185.0,20700.0,185.0
2019-08-23,185.0,185.0,185.0,185.0,13000.0,185.0
