Date,High,Low,Open,Close,Volume,Adj Close
2007-12-04,39.0,38.5,39.0,38.5,20000.0,37.69221878051758
2007-12-05,28.0,28.0,28.0,28.0,70000.0,27.412521362304688
2007-12-06,35.0,35.0,35.0,35.0,0.0,34.26565170288086
2007-12-07,35.0,28.5,35.0,28.5,0.0,27.90203094482422
2007-12-10,35.5,35.5,35.5,35.5,0.0,34.75516128540039
2007-12-11,28.0,28.0,28.0,28.0,20000.0,27.412521362304688
2007-12-12,35.5,35.5,35.5,35.5,0.0,34.75516128540039
2007-12-27,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2007-12-28,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-24,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-25,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-28,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-29,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-30,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-01-31,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-01,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-04,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-05,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-06,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-11,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-12,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-13,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-14,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-15,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-18,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-19,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-20,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-21,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-22,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-25,28.5,28.5,28.5,28.5,0.0,27.90203094482422
2008-02-26,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-27,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-28,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-02-29,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-03,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-04,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-05,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-06,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-10,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-11,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-12,36.0,20.5,36.0,20.5,0.0,20.069881439208984
2008-03-13,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-14,36.0,36.0,36.0,36.0,0.0,35.24467086791992
2008-03-18,36.0,36.0,36.0,36.0,0.0,35.24467086791992
