Date,High,Low,Open,Close,Volume,Adj Close
2010-12-29,340.0,260.0,340.0,340.0,4978000.0,307.8700256347656
2010-12-30,425.0,410.0,425.0,425.0,876000.0,384.8374938964844
2011-01-03,530.0,320.0,320.0,320.0,10495500.0,289.75994873046875
2011-01-04,390.0,285.0,390.0,390.0,14469000.0,353.14501953125
2011-01-05,405.0,345.0,355.0,355.0,24462500.0,321.4525146484375
2011-01-06,440.0,355.0,440.0,440.0,11165500.0,398.41998291015625
2011-01-07,495.0,410.0,410.0,410.0,63643000.0,371.2549743652344
2011-01-10,420.0,360.0,360.0,360.0,521000.0,325.97998046875
2011-01-11,365.0,300.0,325.0,325.0,2692000.0,294.2875061035156
2011-01-12,335.0,305.0,315.0,315.0,499000.0,285.2325134277344
2011-01-13,345.0,310.0,320.0,320.0,1012500.0,289.75994873046875
2011-01-14,340.0,315.0,320.0,320.0,2613000.0,289.75994873046875
2011-01-17,325.0,320.0,325.0,325.0,378000.0,294.2875061035156
2011-01-18,400.0,335.0,360.0,360.0,32945500.0,325.97998046875
2011-01-19,370.0,340.0,345.0,345.0,704000.0,312.3974609375
2011-01-20,355.0,320.0,325.0,325.0,265500.0,294.2875061035156
2011-01-21,330.0,315.0,325.0,325.0,161500.0,294.2875061035156
2011-01-24,320.0,310.0,315.0,315.0,274000.0,285.2325134277344
2011-01-25,330.0,315.0,320.0,320.0,198000.0,289.75994873046875
2011-01-26,325.0,315.0,315.0,315.0,144000.0,285.2325134277344
2011-01-27,325.0,310.0,315.0,315.0,79000.0,285.2325134277344
2011-01-28,320.0,315.0,315.0,315.0,154000.0,285.2325134277344
2011-01-31,315.0,305.0,310.0,310.0,200500.0,280.7049865722656
2011-02-01,315.0,310.0,310.0,310.0,84000.0,280.7049865722656
2011-02-02,315.0,290.0,300.0,300.0,291000.0,271.64996337890625
2011-02-04,310.0,295.0,305.0,305.0,78500.0,276.1775207519531
2011-02-07,300.0,290.0,290.0,290.0,39500.0,262.594970703125
2011-02-08,315.0,275.0,305.0,305.0,572000.0,276.1775207519531
2011-02-09,305.0,255.0,305.0,305.0,330500.0,276.1775207519531
