Date,High,Low,Open,Close,Volume,Adj Close
2007-11-08,220.0,200.0,213.33299255371094,213.33299255371094,226503000.0,210.15203857421875
2007-11-09,213.33299255371094,203.33299255371094,213.33299255371094,213.33299255371094,60423000.0,210.15203857421875
2007-11-12,210.0,200.0,206.66700744628906,206.66700744628906,50386500.0,203.58544921875
2007-11-13,206.66700744628906,200.0,200.0,200.0,43675500.0,197.01785278320312
2007-11-14,206.66700744628906,200.0,203.33299255371094,203.33299255371094,5767500.0,200.3011474609375
2007-11-15,220.0,200.0,206.66700744628906,220.0,27760500.0,216.71963500976562
2007-11-16,213.33299255371094,206.66700744628906,210.0,213.33299255371094,1275000.0,210.15203857421875
2007-11-19,213.33299255371094,206.66700744628906,213.33299255371094,210.0,1405500.0,206.86874389648438
2007-11-20,210.0,200.0,210.0,210.0,4377000.0,206.86874389648438
2007-11-21,210.0,196.66700744628906,206.66700744628906,203.33299255371094,2919000.0,200.3011474609375
2007-11-22,203.33299255371094,196.66700744628906,200.0,200.0,1905000.0,197.01785278320312
2007-11-23,203.33299255371094,196.66700744628906,200.0,200.0,1963500.0,197.01785278320312
2007-11-26,200.0,193.33299255371094,196.66700744628906,196.66700744628906,603000.0,193.73455810546875
2007-11-27,196.66700744628906,193.33299255371094,196.66700744628906,196.66700744628906,474000.0,193.73455810546875
2007-11-28,200.0,190.0,200.0,200.0,1230000.0,197.01785278320312
2007-11-29,203.33299255371094,190.0,193.33299255371094,193.33299255371094,174000.0,190.45025634765625
2007-11-30,200.0,190.0,200.0,200.0,513000.0,197.01785278320312
2007-12-03,203.33299255371094,190.0,203.33299255371094,203.33299255371094,1875000.0,200.3011474609375
2007-12-04,203.33299255371094,196.66700744628906,203.33299255371094,203.33299255371094,687000.0,200.3011474609375
2007-12-05,206.66700744628906,196.66700744628906,196.66700744628906,206.66700744628906,2577000.0,203.58544921875
2007-12-06,210.0,200.0,210.0,210.0,1882500.0,206.86874389648438
2007-12-07,216.66700744628906,196.66700744628906,216.66700744628906,216.66700744628906,14739000.0,213.43634033203125
2007-12-10,206.66700744628906,200.0,200.0,200.0,7704000.0,197.01785278320312
2007-12-11,203.33299255371094,196.66700744628906,196.66700744628906,196.66700744628906,727500.0,193.73455810546875
2007-12-12,196.66700744628906,193.33299255371094,193.33299255371094,193.33299255371094,730500.0,190.45025634765625
2007-12-13,196.66700744628906,190.0,193.33299255371094,193.33299255371094,1656000.0,190.45025634765625
2007-12-14,193.33299255371094,190.0,193.33299255371094,193.33299255371094,1245000.0,190.45025634765625
2007-12-17,196.66700744628906,186.66700744628906,196.66700744628906,196.66700744628906,1014000.0,193.73455810546875
2007-12-18,196.66700744628906,190.0,196.66700744628906,190.0,1197000.0,187.16696166992188
2007-12-19,193.33299255371094,190.0,193.33299255371094,193.33299255371094,1150500.0,190.45025634765625
2007-12-26,196.66700744628906,190.0,193.33299255371094,196.66700744628906,472500.0,193.73455810546875
2007-12-27,196.66700744628906,193.33299255371094,196.66700744628906,196.66700744628906,537000.0,193.73455810546875
2007-12-28,216.66700744628906,193.33299255371094,196.66700744628906,216.66700744628906,20596500.0,213.43634033203125
2008-01-02,223.33299255371094,186.66700744628906,223.33299255371094,200.0,807000.0,197.01785278320312
2008-01-03,200.0,193.33299255371094,200.0,200.0,99000.0,197.01785278320312
