Date,High,Low,Open,Close,Volume,Adj Close
2017-03-16,750.0,575.0,640.0,575.0,21433700.0,575.0
2017-03-17,630.0,545.0,575.0,545.0,3355000.0,545.0
2017-03-20,560.0,510.0,545.0,510.0,1516600.0,510.0
2017-03-21,510.0,482.0,510.0,494.0,1205900.0,494.0
2017-03-22,498.0,480.0,494.0,480.0,846200.0,480.0
2017-03-23,482.0,454.0,482.0,464.0,923500.0,464.0
2017-03-24,580.0,464.0,464.0,580.0,4039100.0,580.0
2017-03-27,725.0,590.0,625.0,625.0,8816500.0,625.0
2017-03-29,660.0,565.0,635.0,570.0,1470000.0,570.0
2017-03-30,580.0,535.0,545.0,545.0,771500.0,545.0
2017-03-31,600.0,500.0,550.0,565.0,1136100.0,565.0
2017-04-03,595.0,535.0,580.0,540.0,866300.0,540.0
2017-04-04,560.0,515.0,540.0,525.0,628900.0,525.0
2017-04-05,545.0,510.0,510.0,510.0,465600.0,510.0
2017-04-06,550.0,515.0,515.0,520.0,541000.0,520.0
2017-04-07,550.0,520.0,520.0,525.0,279100.0,525.0
2017-04-10,540.0,500.0,530.0,500.0,442800.0,500.0
2017-04-11,625.0,500.0,500.0,600.0,5023000.0,600.0
2017-04-12,610.0,550.0,610.0,565.0,785600.0,565.0
2017-04-13,585.0,555.0,565.0,555.0,191900.0,555.0
2017-04-17,580.0,535.0,555.0,540.0,271100.0,540.0
2017-04-18,560.0,535.0,540.0,535.0,168900.0,535.0
2017-04-19,535.0,535.0,535.0,535.0,0.0,535.0
2017-04-20,590.0,535.0,535.0,550.0,271600.0,550.0
2017-04-21,550.0,530.0,550.0,535.0,159700.0,535.0
2017-04-25,570.0,535.0,535.0,540.0,266200.0,540.0
2017-04-26,580.0,540.0,540.0,575.0,230300.0,575.0
2017-04-27,580.0,540.0,570.0,540.0,445700.0,540.0
2017-04-28,570.0,535.0,540.0,550.0,105200.0,550.0
2017-05-02,550.0,530.0,550.0,530.0,144200.0,530.0
2017-05-03,545.0,510.0,530.0,520.0,218800.0,520.0
2017-05-04,540.0,510.0,520.0,520.0,98000.0,520.0
2017-05-05,530.0,510.0,520.0,520.0,115900.0,520.0
2017-05-08,525.0,510.0,520.0,520.0,31000.0,520.0
2017-05-09,520.0,505.0,520.0,515.0,203700.0,515.0
2017-05-10,530.0,505.0,515.0,510.0,180300.0,510.0
2017-05-12,515.0,505.0,510.0,515.0,31500.0,515.0
2017-05-15,515.0,510.0,515.0,510.0,70100.0,510.0
2017-05-16,510.0,505.0,510.0,510.0,173000.0,510.0
2017-05-17,510.0,505.0,510.0,505.0,24000.0,505.0
2017-05-18,530.0,505.0,505.0,505.0,71800.0,505.0
2017-05-19,525.0,505.0,505.0,525.0,63900.0,525.0
2017-05-22,525.0,510.0,510.0,525.0,43000.0,525.0
2017-05-23,520.0,500.0,520.0,505.0,296000.0,505.0
2017-05-24,520.0,505.0,505.0,510.0,1027900.0,510.0
2017-05-26,520.0,500.0,510.0,520.0,30200.0,520.0
2017-05-29,520.0,480.0,520.0,492.0,141300.0,492.0
2017-05-30,505.0,492.0,492.0,500.0,122100.0,500.0
2017-05-31,500.0,494.0,500.0,494.0,14000.0,494.0
2017-06-01,494.0,494.0,494.0,494.0,0.0,494.0
2017-06-02,500.0,490.0,494.0,500.0,63400.0,500.0
2017-06-05,505.0,492.0,505.0,492.0,30000.0,492.0
2017-06-06,492.0,490.0,492.0,492.0,59400.0,492.0
2017-06-07,494.0,488.0,490.0,490.0,170400.0,490.0
2017-06-08,492.0,490.0,490.0,490.0,37000.0,490.0
2017-06-09,490.0,480.0,490.0,486.0,14200.0,486.0
2017-06-12,486.0,480.0,484.0,480.0,11500.0,480.0
2017-06-13,494.0,480.0,482.0,482.0,23800.0,482.0
2017-06-14,500.0,484.0,490.0,486.0,78000.0,486.0
2017-06-15,486.0,482.0,486.0,486.0,389700.0,486.0
2017-06-16,520.0,488.0,492.0,488.0,45300.0,488.0
2017-06-19,498.0,462.0,490.0,484.0,214800.0,484.0
2017-06-20,498.0,480.0,484.0,496.0,15800.0,496.0
2017-06-21,496.0,482.0,486.0,486.0,13500.0,486.0
2017-06-22,492.0,476.0,492.0,480.0,32900.0,480.0
2017-06-23,480.0,480.0,480.0,480.0,0.0,480.0
2017-06-26,480.0,480.0,480.0,480.0,0.0,480.0
2017-06-27,480.0,480.0,480.0,480.0,0.0,480.0
2017-06-28,480.0,480.0,480.0,480.0,0.0,480.0
2017-06-29,480.0,480.0,480.0,480.0,0.0,480.0
2017-06-30,480.0,480.0,480.0,480.0,0.0,480.0
2017-07-03,482.0,466.0,466.0,474.0,55900.0,474.0
2017-07-04,478.0,474.0,476.0,474.0,30900.0,474.0
